Mnemonic,Name,Std Price
BALS30OI,Venelex Oint 30 GM TUBE,$119.00
BASA100I,Basaglar Kwikpen 300 UNIT/3 ML,$87.04
B-CO1CAP6,b-complex with vitamin c 1 EACH CAPSULE,$2.50
B-CO1TAB2,b-complex with vitamin c 1 EACH TABLET,$2.50
BECL8.7A4,beclomethasone HFA 40 mcg 1 INHALATION INHALATION,$592.48
BELI120V,Benlysta 120 MG VIAL,"$1,721.55"
BELI400V,Benlysta 400 MG VIAL,"$4,918.59"
BENA10TA15,benazepril 10 MG TABLET,$4.75
BENA20TA18,benazepril 20 MG TABLET,$4.73
BENA40TA16,benazepril 40 MG TABLET,$4.73
BENR30SY,benralizumab 30 MG/ML SYRINGE,"$14,256.33"
BENZ0.5T18,benztropine 0.5 MG TABLET,$2.50
BENZ100C56,benzonatate 100 MG CAPSULE,$2.50
BENZ11.9,benzocaine 20% CREAM 11.9 GM TUBE,$18.63
BENZ1LOZ17,Cepacol LOZENGE,$2.50
BENZ1TAB,benztropine 1 MG TABLET,$5.18
BENZ200C20,benzonatate 200 MG CAPSULE,$6.30
BENZ2AMP2,benztropine 2 MG/2 ML AMPUL,$240.00
BENZ2TAB,benztropine 2 MG TABLET,$2.60
BENZ56AE2,Dermoplast Spray 56 GM CAN,$20.39
BENZ7GEL,Orajel Gel 7 GM TUBE,$14.72
BETA15CR7,betamethasone dip 0.05% cream 15 GM TUBE,$166.40
BETA2500,"BETA-CAROTENE 25,000 UNIT CAPSULE",$2.50
BETA45CR,betamethasone val 0.1% cream 45 GM TUBE,$228.36
BETH25TA20,bethanechol 25 MG TABLET,$8.01
BICA50TA2,bicalutamide 50 MG TABLET,$3.45
BILB80CA,bilberry fruit extract 80 MG CAPSULE,$2.50
BIMA2.5D,Lumigan 0.01% ophth 2.5 ML BOTTLE,$629.58
BIOT1000A,Biotene 237 ML MOUTHWASH,$13.28
BIOT5CAP13,biotin 5 MG CAPSULE,$2.50
BIOTI1000,biotin 1 MG TABLET,$2.50
BISA10SU6,bisacodyl 10 MG SUPP.RECT,$2.50
BISA5TAB18,bisacodyl 5 MG TABLET,$2.50
BISM262O61,bismuth subsalicylate susp 524 MG/30 ML BOTTLE,$11.25
BISM262T8,bismuth subsalicylate 262 MG TABLET,$2.50
BISO1TAB27,Bisoprolol/HCTZ 5-6.25 mg tablet,$26.60
BISO5TAB6,bisoprolol 5 MG TABLET,$5.49
BIVA250V12,bivalirudin 250 MG VIAL,"$1,540.00"
BLAC160C,black cohosh CAPSULE,$2.50
BLEO30VI3,bleomycin 30 UNIT VIAL,$292.92
BLUE500T,spirulina 500 MG TABLET,$2.50
BREX2TAB,brexpiprazole 2 MG TABLET,$147.92
BRIM5DRO11,Alphagan-P 0.15% ophth 5 ML BOTTLE,$409.15
BRIM5DRO2,Combigan 0.2/0.5% ophth 5 ML BOTTLE,$470.05
BRIM5DRO3,brimonidine 0.1% ophth 5 ML BOTTLE,$511.28
BRIM5DRO5,brimonidine 0.2% ophth 5 ML BOTTLE,$58.00
BRIN10DR,Azopt ophth 10 ML BOTTLE,$999.39
BRIN8DRO,brinzol/brimon 1%/0.2% 160 DROPS/8 ML BOTTLE,$527.38
BUDE0.256,budesonide INH 0.25 MG/2 ML NEBULE,$35.60
BUDE0.5A6,budesonide INH 0.5 MG/2 ML NEBULE,$41.85
BUDE10.2,Symbicort 160/4.5 mcg 10.2 GM INHALER,"$1,080.38"
BUDE10.22,Symbicort 80/4.5 mcg 10.2 GM INHALER,"$1,001.88"
BUDE180A,budesonide flexhaler 180 MCG/INHALATION INHALER,$803.25
BUDE3CAP10,budesonide EC 3 MG CAPSULE,$54.76
BUME0.256,bumetanide 2.5 MG/10 ML VIAL,$11.12
BUME0.258,bumetanide 1 MG/4 ML VIAL,$10.26
BUME0.5T2,bumetanide 0.5 MG TABLET,$4.30
BUME1TAB3,bumetanide 1 MG TABLET,$4.35
BUME2TAB3,bumetanide 2 MG TABLET,$7.25
BUPI10VI3,"bupiva-PF 0.5%/epi 1:200,000 10 ML VIAL",$10.67
BUPI13.35,Exparel 20 ML VIAL,"$1,102.50"
BUPI2.5A,bupivacaine-PF 0.25% 30 ML AMPUL,$2.50
BUPI2.5V,bupivacaine-PF 0.25% 10 ML VIAL,$7.25
BUPI2.5V13,bupivacaine 0.25% MDV 50 ML VIAL,$26.28
BUPI2.5V2,bupivacaine-PF 0.25% 30 ML VIAL,$7.43
BUPI2AMP,bupivacaine (spinal) 2 ML AMPUL,$10.44
BUPI30VI10,"bupiva-PF 0.5%/epi 1:200,000 30 ML VIAL",$10.89
BUPI30VI13,"bupiva-PF 0.5%/epi 1:200,000 30 ML VIAL",$13.50
BUPI30VI8,"bupiva-PF 0.25%/epi 1:200,000 30 ML VIAL",$12.24
BUPI50VI5,"bupivacaine 0.5%/epi 1:200,000 50 ML VIAL",$25.52
BUPI5VIA,bupivacaine-PF 0.5% 10 ML VIAL,$8.46
BUPI5VIA13,bupivacaine 0.5% 50 ML VIAL,$2.50
BUPI5VIA2,bupivacaine-PF 0.5% 30 ML VIAL,$8.19
BUPI7.5V2,bupivacaine-PF 0.75% 30 ML VIAL,$14.72
BUPR100T48,buPROPion 100 MG TABLET,$5.40
BUPR100T94,buPROPion-SR 100 MG TABLET,$3.25
BUPR150T71,buPROPion-SR 150 MG TABLET,$8.15
BUPR1FIL6,buprenorphine/naloxone 8/2 mg 1 EACH TABLET,$34.92
BUPR1PAT13,buprenorphine 10 mcg/hr 1 EACH PATCH,$289.28
BUPR1PAT15,buprenorphine TDS 5 mcg 1 EACH PATCH,$192.84
BUPR1PAT23,Butrans TDS 15 mcg PATCH,$508.27
BUPR200T22,buPROPion SR 200 MG TABLET,$15.21
BUPR2TAB,buprenorphine 2 MG TABLET,$18.63
BUPR300T25,buPROPion XL 300 MG TABLET,$53.00
BUPR-34,buPROPion XL 150 MG TABLET,$21.47
BUPR75TA19,buPROPion 75 MG TABLET,$5.49
BUSP10TA33,busPIRone 10 MG TABLET,$2.50
BUSP15TA3,busPIRone 15 MG TABLET,$8.96
BUSP30TA,busPIRone 30 MG TABLET,$16.38
BUSP5TAB19,busPIRone 5 MG TABLET,$2.50
BUSP7.5T,busPIRone 7.5 MG TABLET,$4.91
BUTA1TAB6,acetam/butal/caff 50/325/40mg 1 EACH TABLET,$7.61
BUTO2VIA,butorphanol 2 MG/ML VIAL,$21.96
BYDUREON,Bydureon 2 MG/0.65 ML PEN,$577.64
BYST10TA,nebivolol 10 MG TABLET,$19.62
BYST5TAB2,nebivolol 5 MG TABLET,$19.98
CAFF250V,caffeine sodium benzoate 250 MG/2 ML VIAL,$43.76
CAFF60VI9,caffeine citrate 60 MG/3 ML VIAL,$96.00
CALA177L4,calamine lotion 177 APPLIC/177 ML BOTTLE,$6.75
CALC0.25,calcitriol 0.25 MCG CAPSULE,$4.59
CALC0.5C,calcitriol 0.5 MCG CAPSULE,$8.69
CALC100S4,calcium chloride 100 MG/10 ML SYRINGE,$40.50
CALC100V,"calcium chloride 1,000 MG/10 ML VIAL",$162.48
CALC100V7,"calcium gluconate 1,000 MG/10 ML VIAL",$41.18
CALC166.,calcium/vit d3/minerals 166.75 MG CAPSULE,$2.50
CALC1POW37,calcium acetate/al sulf powder 1 EACH PACKET,$5.00
CALC1TAB30,calcium cit/vit d3 200/250 mg 1 EACH TABLET,$2.50
CALC1TAB41,calcium carb/vit d3 250/125 mg 1 EACH TABLET,$2.50
CALC1TAB53,calcium carb/vit d2 500/200 mg 1 EACH TABLET,$2.50
CALC200T2,Tums EX Chewable 750 MG TABLET (24 TAB PKT),$6.12
CALC200T40,Tums Chewable 200 MG TABLET,$2.50
CALC200V3,calcitonin 400 UNIT/2 ML VIAL,"$6,850.47"
CALC3.7S4,calcitonin nasal 200 UNITS/SPRAY 3.7 ML BOTTLE,$299.48
CALC-399,calcium carb/vit d3 600/400 mg TABLET,$2.50
CALC500T37,Tums Chewable 500 MG TABLET,$2.50
CALC667C24,calcium acetate 667 MG CAPSULE,$4.64
CALC667T,calcium acetate 667 MG TABLET,$2.65
CALC-95,calcium carb/vit d3 600/200 mg 1 EACH TABLET,$2.50
CALCIT200,calcium citrate 200 MG TABLET,$2.50
CAPS60CR,capsaicin 0.025% cream 60gm 60 APPLICATIO/60 GM TUBE,$31.28
CARB100O6,carBAMazepine SUSP 100 MG/5 ML ORAL.SUSP,$16.34
CARB100T9,carBAMazepine chewable 100 MG TABLET,$2.75
CARB15DR15,carbamide peroxide otic 300 DROPS/15 ML BOTTLE,$6.26
CARB15DR3,refresh ophth 300 DROPS/15 ML BOTTLE,$35.51
CARB15DR5,carboxymethylcell/glycerin 300 DROPS/15 ML BOTTLE,$41.76
CARB1CAP,carbidopa/levo ER 23.75/95 mg 1 EACH CAPSULE,$11.93
CARB1CAP5,carbidopa/levo ER 48.75/195 mg 1 EACH CAPSULE,$13.14
CARB1DRO19,lubricating plus 8 DROP/0.4 ML DROPERETTE,$2.50
CARB1TAB20,carbidopa/levodopa 10/100 mg 1 EACH TABLET,$3.85
CARB200T26,carBAMazepine ER 200 MG TABLET,$9.36
CARB200T47,carBAMazepine 200 MG TABLET,$6.21
CARB250A2,carboprost 250 MCG/ML AMPULE,"$1,240.51"
CARB300C9,carBAMazepine ER 300 MG CAPSULE,$8.06
CARB-34,carbidopa/levo CR 25/100 mg 1 EACH TABLET,$2.50
CARB-35,carbidopa/levo CR 50/200 mg 1 EACH TABLET,$8.55
CARB-36,carbidopa/levodopa 25/100 mg 1 EACH TABLET,$2.50
CARB-38,carbidopa/levodopa 25/250 mg 1 EACH TABLET,$2.50
CARI1.5C3,cariprazine 1.5 MG CAPSULE,$160.12
CARI-11,carisoprodol 350 MG TABLET,$38.84
CARI250T6,carisoprodol 250 MG TABLET,$14.90
CARMEX1,Carmex Lip Balm 7.5 APPLICATIO/7.5 GM JAR,$4.40
CARV12.564,carvedilol 12.5 MG TABLET,$2.50
CARV25TA63,carvedilol 25 MG TABLET,$2.50
CARV3.1251,carvedilol 3.125 MG TABLET,$2.50
CARV6.2564,carvedilol 6.25 MG TABLET,$2.50
CAST59OI3,Castor Oil 59 ML BOTTLE,$14.36
CEFA1PIG,"ceFAZolin 1,000 MG/50 ML D5W PREMIX",$18.90
CEFA1VIA3,"ceFAZolin 1,000 MG VIAL",$5.00
CEFA1VIA3,"ceFAZolin 1,000 MG VIAL",$4.73
CEFA2PIG,"ceFAZolin premix 2,000 MG/50 ML PREMIX",$41.31
CEFA3PIG,"ceFAZolin premix 3,000 MG/100 ML PREMIX",$22.50
CEFD125S17,cefdinir susp 125 MG/5 ML BOTTLE,$99.44
CEFD250S,cefdinir susp 250 MG/5 ML BOTTLE,$37.31
CEFD300C20,cefdinir 300 MG CAPSULE,$17.28
CEFE1VIA9,"cefepime 1,000 MG VIAL",$32.04
CEFE2VIA16,"cefepime 2,000 MG VIAL",$40.50
CEFO1VIA16,"cefOXitin 1,000 MG VIAL",$44.92
CEFO1VIA21,"cefoTEtan 1,000 MG VIAL",$76.92
CEFO1VIA7,"cefotaxime 1,000 MG VIAL",$9.90
CEFO2VIA15,"cefOXitin 2,000 MG VIAL",$90.00
CEFO2VIA20,"cefoTEtan 2,000 MG VIAL",$153.88
CEFT1PIG2,"cefTRIAXone premix 1,000 MG/50 ML PREMIX",$46.40
CEFT1VIA10,"cefTRIAXone 1,000 MG VIAL",$16.79
CEFT1VIA13,"cefTAZidime 1,000 MG VIAL",$41.84
CEFT250V3,cefTRIAXone 250 MG VIAL,$5.00
CEFT250V3,cefTRIAXone 250 MG VIAL,$3.75
CEFT2VIA7,"cefTRIAXone 2,000 MG VIAL",$32.31
CEFT400V,cefTARoline 400 MG VIAL,$560.81
CEFT500V3,cefTRIAXone 500 MG VIAL,$5.00
CEFT500V3,cefTRIAXone 500 MG VIAL,$4.75
CEFT600V2,cefTARoline 600 MG VIAL,$560.81
CEFU250T32,cefuroxime 250 MG TABLET,$7.74
CEFU500T26,cefUROXime 500 MG TABLET,$44.44
CELE100C20,celecoxib 100 MG CAPSULE,$20.79
CELE-11,celecoxib 200 MG CAPSULE,$33.48
CELESTON,Celestone Soluspan 30 MG/5 ML VIAL,$33.66
CENTRUMLIQ,Centrum liquid 9 MG/15 ML LIQUID,$2.85
CEPH125S,cephalexin susp 125 MG/5 ML BOTTLE,$76.00
CEPH250C65,cephalexin 250 MG CAPSULE,$2.50
CEPH250S,cephalexin susp 250 MG/5 ML BOTTLE,$92.00
CEPH-62,cephalexin 500 MG CAPSULE,$2.50
CERA355L,ceramides lotion 35 APPLICATIO/355 ML BOTTLE,$39.15
CEROVITESR,Cerovite Senior TABLET,$2.50
CETA473L,dimethicone lotion 473 APPLICATIO/473 ML BOTTLE,$43.20
CETI10TA22,cetirizine 10 MG TABLET,$11.21
CETI5TAB2,cetirizine 5 MG TABLET,$11.21
CEVI30CA,Cevimeline 30 MG Capsule,$15.71
CHAR25OR2,Actidose-sorbitol 25 GM/120 ML ORAL.SUSP,$53.44
CHESTRUB,Chest Rub 100 APPLICATIO/100 GM JAR,$6.98
CHLO10CA10,chlordiazePOXIDE 10 MG CAPSULE,$3.10
CHLO10TA4,chlorproMAZINE 10 MG TABLET,$19.85
CHLO15MO4,chlorhexidine gluconate oral 15 ML UDC,$8.55
CHLO1CAP11,chlordiazePOXIDE/clidm 5/2.5mg 1 EACH CAPSULE,$23.13
CHLO1TAB22,chlorpheniramine/dextrometh 1 EACH TABLET,$2.50
CHLO25AM2,chlorproMAZINE 25 MG/ML AMPULE,$100.24
CHLO25AM4,chlorproMAZINE 50 MG/2 ML AMPULE,$114.84
CHLO25CA15,chlordiazePOXIDE 25 MG CAPSULE,$2.65
CHLO25TA,chlorthalidone 25 MG TABLET,$4.85
CHLO25TA11,chlorproMAZINE 25 MG TABLET,$28.67
CHLO30VI3,chloroprocaine-mpf 3% 20 ML VIAL,$89.52
CHLO473M,chlorhexidine gluconate oral 30 APPLICATIO/473 ML BOTTLE,$48.00
CHLO50TA4,chlorproMAZINE 50 MG TABLET,$41.48
CHLO5CAP7A,chlordiazePOXIDE 5 MG CAPSULE,$2.50
CHLOROPHYL,chlorophyllin/alfalfa TABLET,$2.50
CHOL100078,"cholecalciferol 1,000 UNIT TABLET",$2.50
CHOL200070,"cholecalciferol 2,000 UNIT TABLET",$2.50
CHOL4POW3,cholestyramine/aspartame 4 GM PACKET,$16.20
CHOL5000,"cholecalciferol 5,000 UNIT CAPSULE",$2.50
CHON0.5S,Viscoat 0.5 ML SYRINGE,$528.15
CHON1.05,Duovisc 1.05 ML SYRINGE,$665.88
CHON1SYR,Discovisc 1 ML SYRINGE,$838.18
CICL6.6S,ciclopirox 8% soln 6.6 ML BOTTLE,"$3,381.27"
CILO100T,cilostazol 100 MG TABLET,$8.19
CILO50TA13,cilostazol 50 MG TABLET,$3.95
CINA60TA,cinacalcet 60 MG TABLET,$215.12
CIPR10DR,ciprofloxacin-hc otic 200 DROPS/10 ML BOTTLE,$948.78
CIPR200P,ciprofloxacin premix 200 MG/100 ML PREMIX,$10.76
CIPR250T78,ciprofloxacin 250 MG TABLET,$2.50
CIPR400P,ciprofloxacin premix 400 MG/200 ML PREMIX,$13.28
CIPR5DRO15,ciprofloxacin ophth 5 ML BOTTLE,$264.80
CIPR7.5D,ciprofloxacin/dexameth otic 150 DROPS/7.5 ML BOTTLE,$701.96
CIPR-83,ciprofloxacin 500 MG TABLET,$2.50
CITA10SO3,citalopram soln 10 MG/5 ML UDC,$11.03
CITA10TA6,citalopram 10 MG TABLET,$2.50
CITA-13,citalopram 20 MG TABLET,$2.50
CITA40TA79,citalopram 40 MG TABLET,$11.97
CITR30SO,citric acid/sodium citrate sol 30 ML UDC,$8.15
CLAR500T,Clarithromycin 500 MG TABLET,$27.09
CLIN150C8,clindamycin 150 MG CAPSULE,$2.50
CLIN150V10,clindamycin 300 MG/2 ML VIAL,$11.03
CLIN150V14,clindamycin 900 MG/6 ML VIAL,$18.90
CLIN150V8,clindamycin 600 MG/4 ML VIAL,$13.05
CLIN300C76,clindamycin 300 MG CAPSULE,$4.55
CLIN300P,clindamycin premix 300 MG/50 ML PREMIX,$45.56
CLIN600P,clindamycin premix 600 MG/50 ML PREMIX,$69.76
CLIN60LO,clindamycin lotion 60 ML LOTION,$732.59
CLIN75SO10,clindamycin soln 75 MG/5 ML BOTTLE,$188.16
CLIN900P,clindamycin 900 MG/50 ML PREMIX,$85.24
CLOB15OI,clobetasol 0.05% oint 15gm 15 APPLICATIO/15 GM TUBE,$544.08
CLOB30OI5,clobetasol 0.05% oint 30gm 30 APPLICATIO/30 GM TUBE,$505.05
CLON0.1T43,cloNIDine 0.1 MG TABLET,$2.50
CLON0.25,clonazePAM ODT 0.25 MG TABLET,$5.85
CLON0.2T74,cloNIDine 0.2 MG TABLET,$2.50
CLON0.5T,clonazePAM 0.5 MG TABLET,$11.48
CLON-106,clonazePAM ODT 0.5 MG TABLET,$5.85
CLON1PAT23,cloNIDine TDS 0.1 mg 1 EACH PATCH,$106.12
CLON1PAT25,cloNIDine TDS 0.2 mg 1 EACH PATCH,$178.64
CLON1PAT27,cloNIDine TDS 0.3 mg 1 EACH PATCH,$247.84
CLON1TAB17,clonazePAM ODT 1 MG TABLET,$6.66
CLON1TAB31,clonazePAM 1 MG TABLET,$2.50
CLOP300T10,clopidogrel 300 MG TABLET,$76.00
CLOP75TA75,clopidogrel 75 MG TABLET,$2.50
CLOR15TA,clorazepate 15 MG TABLET,$21.02
CLOR7.5T10,clorazepate 7.5 MG TABLET,$44.10
CLOT10TR6,clotrimazole 10 MG TROCHE,$6.44
CLOT15CR3,clotrimazole/betamet 1% cream 15 APPLICATIO/15 GM TUBE,$98.48
CLOT21CR7,clotrimazole 2% vag cream 21gm 3 APPLICATIO/21 GM TUBE,$44.96
CLOT24CR4,clotrimazole 1% cream 24 gm 24 APPLICATIO/24 GM TUBE,$38.48
CLOT30CR10,clotrimazole 1% cream 30gm 30 APPLICATIO/30 GM TUBE,$20.48
CLOT45CR5,clotrimazole 1% vag cream 45gm 7 APPLICATIO/45 GM TUBE,$18.00
CLOZ100T13,cloZAPine 100 MG TABLET,$7.47
CLOZ25TA10,cloZAPine 25 MG TABLET,$3.25
CLOZ25TA13,cloZAPine ODT 25 MG TABLET,$10.80
COAL130S,T-Gel (Coal Tar Shampoo) 130 APPLICATIO/130 ML BOTTLE,$18.81
COCA4SOL,cocaine 4% sol 0.16 MG/4 ML BOTTLE,$624.72
COCO1000,"coconut oil 1,000 MG CAPSULE",$2.50
CODE5LIQ2,guaiFENesin/code 100/10 MG syrup 5 ML UDC,$2.75
COLC0.6C,colchicine 0.6 MG CAPSULE,$22.19
COLC0.6T5,colchicine 0.6 MG TABLET,$30.51
COLE1TAB4,Colestipol 1 GM TABLET,$5.67
COLE5PAC,Colestipol 1 PACKET PACKET,$30.24
COLE625T2,colesevelam 625 MG TABLET,$15.62
COLL0.9V,Xiaflex 0.9 MG VIAL,"$12,367.98"
COLL30OI2,collagenase clostridium oint 30 APPLICATIO/30 GM TUBE,$790.13
COMP473O4,Ora-Blend 473 ML ORAL.SUSP,$2.50
COPP1IUD,Paragard T 380-A (copper) IUD,"$2,829.75"
COQ10C100,coenzyme Q10 100 MG CAPSULE,$2.50
COQ10TAB,coenzyme Q10 200 MG CAPSULE,$2.90
CORHBPCC,Coricidin HBP Cough & Cold TABLET,$2.50
COSY0.255,cosyntropin 0.25 MG VIAL,$352.40
CRAN425C4,cranberry extract 425 MG CAPSULE,$2.50
CRAN500C6,cranberry extract 500 MG CAPSULE,$2.50
CREON12K,"Creon 12,000 UNITS CAPSULE",$13.19
CROM26SP3,cromolyn nasal spray 26 SPRAY/26 ML BOTTLE,$63.96
CYAN100013,"cyanocobalamin 1,000 MCG TABLET",$2.50
CYAN100072,"cyanocobalamin 1,000 MCG/ML VIAL",$31.10
CYAN250011,"cyancobalamin (vit b-12) SL 2,500 MCG TABLET",$2.50
CYAN5000,"CYANOCOBALAMIN (VITAMIN B-12) 5,000 MCG TABSL",$2.50
CYAN500T2,cyanocobalamin 500 MCG TABLET,$2.50
CYCL15DR,cyclopentolate 0.5% ophth 300 DROPS/15 ml BOTTLE,$304.32
CYCL1DRO,cycloSPORINE ophth 8 DROP/0.4 ML BOX,$38.21
CYCL2DRO3,cyclopentolate 2% ophth 40 DROPS BOTTLE,$4.35
CYCL2DRO5,cyclopentolate 1% ophth 40 DROPS/2 ML BOTTLE,$47.28
CYCL500V8,cyclophosphamide 500 MG VIAL,"$1,281.88"
CYCL5TAB83,cyclobenzaprine 5 MG TABLET,$2.50
CYCL-6,cyclobenzaprine 10 MG TABLET,$2.50
CYPR4TAB,cyproheptadine 4 MG TABLET,$2.50
DABI110C2,dabigatran 110 MG CAPSULE,$27.81
DABI75CA,dabigatran 75 MG CAPSULE,$30.06
DAIR30006,"lactase 3,000 UNIT TABLET",$2.50
DANT20VI4,dantrolene 20 MG VIAL,$354.56
DANT25CA7,dantrolene 25 MG CAPSULE,$7.34
DAPT500V5,DAPTOmycin RF 500 MG VIAL,"$1,559.22"
DARB100V,darbepoetin alfa 100 MCG/ML VIAL,"$2,709.00"
DARB25VI2,darbepoetin alfa 25 MCG/ML VIAL,$677.25
DARB40VI2,darbepoetin alfa 40 MCG/ML VIAL,"$1,083.60"
DARB60SY2,darbepoetin alfa 60 MCG/0.3 ML SYRINGE,"$1,625.40"
DDAVP0.1T,desmopressin 0.1 MG TABLET,$21.69
DECA0.5,dexamethasone 0.5 MG TABLET,$2.50
DECI50VI8,decitabine 50 MG VIAL,"$4,876.35"
DENO60SY,denosumab 60 MG/ML SYRINGE,"$3,550.65"
DENT1CRE,Fixodent Denture Cream 68 GM TUBE,$14.81
DESF240L2,desflurane inh 240 ML GAS,$50.00
DESM0.2T15,desmopressin 0.2 MG TABLET,$11.48
DESM10SP2,desmopressin 0.01% Nasal 10 MCG/SPRAY BOTTLE,$689.50
DESM4AMP3,desmopressin 4 MCG/ML AMPUL,$280.00
DESV25TA3,desvenlafaxine ER 25 MG TABLET,$4.90
DETR2,tolterodine 2 MG TABLET,$33.08
DEXA0.5E,dexamethasone 0.5 MG/5 ML SYRINGE,$64.48
DEXA10VI4,dexamethasone 10 MG/ML VIAL,$23.63
DEXA10VI6,dexamethasone 100 MG/10 ML VIAL,$5.00
DEXA10VI6,dexamethasone 100 MG/10 ML VIAL,$4.86
DEXA1DRO,dexamethasone intensol 30 MG/30 ML BOTTLE,$95.36
DEXA1TAB2,dexamethasone 1 MG TABLET,$2.50
DEXA4TAB2,dexamethasone 4 MG TABLET,$2.50
DEXA4VIA11,dexamethasone 4 MG/ML VIAL,$9.90
DEXA4VIA13,dexamethasone 20 MG/5 ML VIAL,$23.76
DEXI30C,Dexilant 30 MG CAPSULE,$41.13
DEXL60CA,dexlansoprazole 60 MG CAPSULE,$26.51
DEXM200V20,Precedex 200 MCG/2 ML VIAL,$308.20
DEXM400I,Precedex premix 400 MCG/100 ML PREMIX,$336.00
DEXT100019,"dextrose 5% in water 1,000 ML IV.SOLN",$150.00
DEXT100019,"dextrose 5% in water 1,000 ML IV.SOLN",$45.00
DEXT100021,"D5 1/4 NS 1,000 ML IV.SOLN",$150.00
DEXT100021,"D5 1/4 NS 1,000 ML IV.SOLN",$45.00
DEXT100023,"D5 1/2 NS 1,000 ML IV.SOLN",$150.00
DEXT100023,"D5 1/2 NS 1,000 ML IV.SOLN",$45.00
DEXT100025,"D5 LR 1,000 ML IV.SOLN",$150.00
DEXT100025,"D5 LR 1,000 ML IV.SOLN",$45.00
DEXT100026,"dextrose 10% in water 1,000 ML IV.SOLN",$150.00
DEXT100026,"dextrose 10% in water 1,000 ML IV.SOLN",$45.00
DEXT100028,"D5 NS 1,000 ML IV.SOLN",$150.00
DEXT100028,"D5 NS 1,000 ML IV.SOLN",$45.00
DEXT10SY,dextrose 25% infant 10 ML SYRINGE,$34.38
DEXT1CAP,dextromethor/quinidine 20/10mg 1 EACH CAPSULE,$50.40
DEXT20002,"dextrose 70% in water 2,000 ML IV.SOLN",$150.00
DEXT20002,"dextrose 70% in water 2,000 ML IV.SOLN",$80.00
DEXT250I,dextrose 5% water 250 ML IV.SOLN,$23.63
DEXT250I14,Dextrose 10% Water 250 ML IV.SOLN,$23.63
DEXT37.5,glucose oral gel 15 GM TUBE,$14.22
DEXT4TAB,glucose 4 GM/TAB BOTTLE,$8.33
DEXT500I20,dextrose 5% in water 500 ML IV.SOLN,$150.00
DEXT500I20,dextrose 5% in water 500 ML IV.SOLN,$23.63
DEXT500I25,D5 1/2 NS 500 ML IV.SOLN,$150.00
DEXT500I25,D5 1/2 NS 500 ML IV.SOLN,$22.50
DEXT500I27,D5 LR 500 ML IV.SOLN,$150.00
DEXT500I27,D5 LR 500 ML IV.SOLN,$23.63
DEXT50SY2,dextrose 50% water 50 ML SYRINGE,$32.94
DEXT50VI3,dextrose 50% water 50 ML VIAL,$12.15
DEXTIV50,dextrose 5% in water 50 ML IV.SOLN,$10.04
DI20PD,diazePAM Gel 20 MG KIT,"$1,061.83"
DIAZ10TA44,diazePAM 10 MG TABLET,$2.50
DIAZ1KIT,diazePAM Gel 10 MG KIT,$467.67
DIAZ2.5K,diazePAM Gel 2.5 MG KIT,$788.45
DIAZ2TAB27,diazePAM 2 MG TABLET,$2.50
DIAZ5SYR2,diazePAM 5 MG/ML SYRINGE,$99.96
DIAZ5TAB62,diazePAM 5 MG TABLET,$2.50
DIAZ5VIA3,diazePAM 50 MG/10 ML VIAL,$35.46
DIBU28OI2,dibucaine 1% oint 28gm 28 APPLICATIO/28 GM TUBE,$27.81
DICL100G9,diclofenac sodium gel 100gm 100 APPLICATIO/100 GM TUBE,$207.68
DICL2.5D2,diclofenac 0.1% ophth 50 DROPS/2.5 ML BOTTLE,$42.00
DICL-23,diclofenac sodium 50 MG TABLET,$4.75
DICL250C,dicloxacillin 250 MG CAPSULE,$3.15
DICL-38,diclofenac sodium 75 MG TABLET,$7.97
DICL50TA17,diclofenac potassium 50 MG TABLET,$4.68
DICY10AM,dicyclomine 20 MG/2 ML AMPUL,$320.00
DICY10CA16,dicyclomine 10 MG CAPSULE,$3.00
DICY20TA19,dicyclomine 20 MG TABLET,$2.50
DIFL5DRO,difluprednate ophth 1 DROP DROPS,$604.52
DIGO125T,digoxin 125 MCG TABLET,$9.32
DIGO250A2,digoxin 500 MCG/2 ML AMPULE,$24.75
DIGO250T51,digoxin 250 MCG TABLET,$9.32
DIGO40VI,digoxin immune fab 40 MG VIAL,"$9,435.00"
DIGO50SO,digoxin elixir 50 MCG/ML BOTTLE,$490.00
DIHY1AMP3,dihydroergotamine 1 MG/ML AMPUL,$459.73
DIL24H240T,dilTIAZem ER 240 MG TABLET,$20.25
DILT100V,dilTIAZem ADV 100 MG ADVVIAL,$48.36
DILT120C48,dilTIAZem CD 120 MG CAPSULE,$2.50
DILT180C45,dilTIAZem CD 180 MG CAPSULE,$2.50
DILT240C46,dilTIAZem CD 240 MG CAPSULE,$3.05
DILT300C40,dilTIAZem CD 300 MG CAPSULE,$6.57
DILT30TA21,dilTIAZem 30 MG TABLET,$2.50
DILT360C6,dilTIAZem CD 360 MG CAPSULE,$40.92
DILT5VIA20,dilTIAZem 50 MG/10 ML VIAL,$13.14
DILT5VIA21,dilTIAZem 125 MG/25 ML VIAL,$28.67
DILT5VIA4,dilTIAZem 25 MG/5 ML VIAL,$9.81
DILT60CA,dilTIAZem SR 60 MG CAPSULE,$14.27
DILT60TA14,dilTIAZem 60 MG TABLET,$2.50
DILT90TA5,dilTIAZem 90 MG TABLET,$4.40
DIME118C,dimethicone cream 118 ml tube,$44.78
DIME50TA20,dimenhyDRINATE 50 MG TABLET,$2.50
