Procedure ID,Description,Amount
927912,BLDE OPHTH SL45DE 3MM   ,93.23
927914,SOL IRR BSS STRL 15ML   ,5.89
927922,SUTURE PRLN 5-0 8205H   ,12.98
927931,KWIRE ORTH SGL .035X4IN ,65.69
927941,SUTURE MERS 11-0 R750G  ,49.56
927946,DILATOR CRWFRD .016X.025,487.78
927953,CATHETER BLN .035IN 6.5F,1468.10
927954,BLN CONQ 4X6X75         ,1468.10
927956,SUTURE ETHIBOND 10-0    ,44.45
927957,SUTURE ETHLN 10 9001G   ,38.95
927958,SUTURE VICRYL 10-0      ,49.56
927964,BLADE SHRT MED.38X11.5X9,277.73
927966,BLADE TREPHINE DIS 11.0 ,235.23
927988,LENS IOL AR40E00230     ,437.50
927991,LENS IOL AR40E00185     ,272.50
928010,LENS IOL +2             ,335.00
928011,LENS IOL MA60MA -3.0    ,310.00
928017,LENS IOL AR40E00210     ,310.00
928021,LENS IOL MA60AC 10.0    ,310.00
928022,LENS IOL MA60AC 10.5    ,310.00
928023,LENS IOL MA60AC 11.0    ,310.00
928024,LENS IOL MA60AC 11.5    ,310.00
928025,LENS IOL MA60AC 12.0    ,310.00
928026,LENS IOL MA60AC 12.5    ,310.00
928027,LENS IOL MA60AC 13.0    ,310.00
928028,LENS IOL MA60AC 13.5    ,310.00
928029,LENS IOL MA60AC 14.0    ,310.00
928030,LENS IOL MA60AC 14.5    ,310.00
928031,LENS IOL SA60AT 11.5    ,335.00
928036,LENS IOL FLD 16.0       ,137.50
928077,LENS IOL SA60AT.110     ,335.00
928080,LENS IOL SA60AT.060     ,335.00
928084,LENS IOL MZ60PD-8.0     ,82.00
928087,LENS IOL MZ30BD.100     ,82.00
928088,LENS IOL MZ30BD.105     ,82.00
928089,LENS IOL MZ30BD.110     ,82.00
928090,LENS IOL MZ30BD.115     ,82.00
928091,LENS IOL MZ30BD.120     ,82.00
928092,LENS IOL MZ30BD.125     ,82.00
928093,LENS IOL MZ30BD.130     ,82.00
928094,LENS IOL MZ30BD.135     ,82.00
928095,LENS IOL MZ30BD.145     ,82.00
928096,LENS IOL MZ30BD.155     ,82.00
928097,LENS IOL MZ30BD.160     ,82.00
928098,LENS IOL MZ30BD.175     ,82.00
928099,LENS IOL MZ30BD.180     ,82.00
928100,LENS IOL MZ30BD.185     ,82.00
928101,LENS IOL MZ30BD.190     ,82.00
928102,LENS IOL MZ30BD.195     ,82.00
928103,LENS IOL MZ30BD.200     ,82.00
928104,LENS IOL MN20BD 20.5    ,82.00
928105,LENS IOL MZ30BD.210     ,82.00
928106,LENS IOL MZ30BD.215     ,82.00
928107,LENS IOL MZ30BD.220     ,82.00
928108,LENS IOL MZ30BD.225     ,82.00
928109,LENS IOL MZ30BD.230     ,82.00
928110,LENS IOL MN20BD 23.5    ,82.00
928111,LENS IOL MZ30BD.240     ,82.00
928112,LENS IOL MZ30BD.245     ,82.00
928113,LENS IOL MZ30BD.250     ,82.00
928114,LENS IOL MZ30BD.255     ,82.00
928115,LENS IOL MZ30BD.260     ,82.00
928116,LENS IOL MZ30BD.265     ,82.00
928117,LENS IOL MZ30BD.270     ,82.00
928118,LENS IOL MZ30BD.275     ,82.00
928119,LENS IOL MZ30BD.280     ,82.00
928120,LENS IOL MZ30BD.285     ,82.00
928121,LENS IOL MZ30BD.290     ,82.00
928122,LENS IOL MZ30BD.295     ,82.00
928123,LENS IOL MZ30BD.300     ,82.00
928127,LENS IOL AR40E00225     ,310.00
928128,LENS IOL L122UV 13.75+18,750.00
928129,LENS IOL L122UV 13.75+19,750.00
928130,LENS IOL L122UV 13.75+19,750.00
928131,LENS IOL L122UV 13.75+20,750.00
928132,LENS IOL L122UV 13.75+20,750.00
928133,LENS IOL L122UV 13.75+22,150.00
928163,LENS TRAOC ACRYSOF SGL P,335.00
928199,LENS IOL MA60AC 26.0    ,310.00
928221,PLATE 105MM SS SM FRAG S,415.75
928224,ROD LEGACY 4.0CM SPINE  ,500.00
928229,HEAD FM ART/EZ 32 +1 GRN,1125.00
928238,PUMP IT SYNCHRD 18ML DRG,22462.50
928246,BAND SCLERAL 75MM       ,30.00
928262,PLATE STLCK 1LVL 24X16MM,2375.00
928265,KWIRE FX T2 ORTH 3X285MM,853.24
928271,WEIGHT EYELID AU 1X1G   ,500.00
928284,PLATE LCP 8-HOLEX93     ,415.75
928285,PLATE RECON 3.5 LCP 84MM,1311.00
928286,PLATE LCP 6-HOLEX69     ,441.75
928287,PLATE LCP 5-HOLEX57     ,441.75
928288,SCREW 3.5X26 STRDR ST   ,318.25
928292,SCREW LOCKING 3.5X10 212,318.25
928294,SCREW LOCKING 3.5X14 212,318.25
928295,SCREW LOCKING 3.5X18 212,318.25
928296,PLATE LCP 7-HOLEX81     ,396.75
928297,SCREW LOCKING 3.5X22 212,318.25
928298,SCREW 3.5 LOCK W/STARD R,318.25
928299,SCREW LCP 3.5X30 STRDR  ,318.25
928300,SCREW LOCKING 3.5X32 212,318.25
928301,SCREW LOCKING 3.5X34 212,318.25
928302,SCREW LCP 3.5X36 STRDR  ,318.25
928303,SCREW LOCKING 3.5X38 212,318.25
928304,SCREW BNE 3.5X40 ST     ,318.25
928305,SCREW LOCKING 3.5X45 212,318.25
928306,SCREW LCP 3.5X50 STRDR  ,318.25
928307,SCREW LOCKING 3.5X60 212,338.18
928308,SCREW LOCKING 3.5X20 212,318.25
928311,IMP EYE TOTAL 18MM      ,1300.00
928320,GRAFT BN ALMTRX PTTY 5ML,1250.00
928324,SCREW LCP 3.5X24 STRDR  ,318.25
928334,COMPNT FEM 4 RT CR NPOR ,5724.25
928339,COMPNT PTLR KN SZ3 32MM ,1150.00
928345,SCREW LOCKING 3.5X12 212,318.25
928347,IMP SHLDR HUM HD 24X52  ,2750.00
928349,COMPNT FEM LT SZ3 65X61 ,12897.93
928350,COMPONENT FEM 4 71X65MM ,7876.75
928351,COMPNT FEM 4 RT CS TC3  ,8981.25
928380,CMPNT AGMNT 3X4 POST    ,2212.70
928387,CMPNT PTLA 35 96-0101   ,1150.00
928398,PTELA 38 OVL DM 3PEG    ,1150.00
928399,COMPNT DME PTLR PFC 4MM ,1150.00
928406,STEM HUMERAL 10X130     ,6750.00
928408,SLEEVE RTNL SIL 1.65X.76,16.00
928448,BNE PLATETI SM L145     ,176.25
928454,LANSOPRAZOLE SOLTAB 30MG,6.16
928455,LANSOPRAZOLE SOLTAB 15MG,7.84
928460,CYMBALTA 20MG CAP       ,7.84
928461,TELMISARTIN 30MG TAB    ,3.36
928462,ZONISAMIDE 25MG CAP     ,1.96
928463,ESTRADIOL TRAN.075MGBIW ,8.41
928464,ESTROGEN/MEDROX .45/1.5 ,3.92
928501,ESTROGEN CONJ SYN 0.625 ,3.36
928504,DULOXETINE 60MG CAP     ,6.72
928511,STALEVO 50MG TAB        ,4.76
928512,STALEVO 100MG TAB       ,4.28
928513,ALFUZOSIN 10MG TAB      ,5.32
928519,ACTH STIM PANEL ADR INS ,110.45
928520,TRH STIM PANEL 2HR      ,226.53
928521,INSULIN TOL PANEL GH    ,348.53
928523,SUT POLY 8535           ,153.42
928526,LENS IOL MA60AC 20.0    ,310.00
928530,COIL EMB TRFL CMPLX 9X25,3448.75
928559,GWSTRT BEN035 180 15STR ,100.70
928560,GUIDEWIRE VASC 180CM .01,289.77
928561,GUIDEWIRE VASC 300CM .01,289.77
928575,CATH GD BLU YLW 100CM 8F,137.98
928577,CATH GD BLU YLW 100CM 8F,137.98
928583,CTHGD VBT 8X088XB3SH 100,357.99
928604,CTHGD VBT 6F 070 IM 55  ,377.25
928624,CATHIVUS VSN SPFX3.4 135,1917.73
928634,GWIRE ASHI GSLM 014 180 ,486.21
928647,QUETIAPINE SEROQUEL QN  ,439.43
928648,VENLAFAXINE EFEXOR QN   ,459.57
928649,TETANUS AB IGG QN       ,267.99
928650,VITAMIN B1 THIAMINE     ,294.93
928652,ABG WITH CALC O2 SAT    ,193.66
928653,COXIELLA B AB PH1 IGG   ,284.87
928654,COXIELLA B AB PH2 IGG   ,284.87
928664,FOLIC ACID/VIT B COMPW/C,1.96
928665,PENTASTARCH/NA CHL 09.% ,107.48
928683,TRAY CATH 15F POV/ID    ,43.67
928686,FIDUCIAL SEED W/NDL GOLD,170.83
928736,STENT BIL GNSAV 7X17X135,2250.00
928742,STENT BIL SMRTC 12X60X80,2250.00
928763,CTHDX GLD 4F ST         ,276.93
928782,MANIFOLD SGL NAMIC      ,71.20
928824,PIN STNMN SMTH 2E 9X3/16,28.10
928827,PIN STNM TROC 2END 9X1/8,70.25
928832,MAGNESIUM URINE         ,218.83
928833,MAGNESIUM OTHER         ,218.83
928834,GLUCOSE 1 HR W GLUCOLA  ,183.59
928835,THALLIUM BLD QN         ,51.53
928836,TESTOSTERONE TOTAL UR   ,414.26
928837,STRIATED MUSC FA AB SCR ,361.86
928838,LYME AB IGG WESTERN BLOT,492.73
928839,LYME AB IGM WESTERN BLOT,492.73
928840,REDUCING SUBST UR       ,71.66
928842,INFLUENZA B VIRUS AB IGM,361.86
928843,SODIUM CITRATE 4% 500ML ,111.96
928848,PRTC HOOD FRN BDY       ,557.13
928865,SPHNTM D.A.S.H WX0.25X  ,1504.29
928878,GWIRE ESCPC .035IN 450CM,637.48
928880,BLN CRE 18-20X8         ,664.53
928885,TRAY PROC L11IN ODSEC8FR,424.21
928895,BLN CRE 6-8X5.5X240     ,770.39
928896,CATH BLN 18-20X5.5X240  ,1136.87
928946,VIT C ASCORBIC ACID     ,278.35
928950,BURR SURG 73.2MM 3MM LNG,68.41
928954,BURR RND 5.0MM          ,67.11
928955,BURR SURG 50.8MM MED 6  ,46.51
928964,LEVOFLOXACIN 750MG/150ML,309.79
928967,MYCOPLASMA AB IGM QL    ,664.48
928968,PARAINFLUENZA 2 AB QL   ,372.22
928969,PARAINFLUENZA 3 AB QL   ,372.22
928970,ANNA-2 ANTI-RI QL IA    ,234.82
928986,LENS IOL MA60AC 21.0    ,310.00
928987,LENS IOL MA60AC 26.5    ,310.00
928988,LENS IOL MA60AC 27.5    ,310.00
928989,LENS IOL MA60AC.285     ,310.00
928991,PACKING NSL ANT/POST 7.5,149.88
929006,ADAPTOR TUBING CDS001   ,44.84
929017,LENS IOL +16 DIOP CNVXPL,212.50
929052,GW THRWY 018 190 ST STR ,529.09
929057,PROBE PARSONT 7604      ,344.60
929059,GRAFT CV 40CM 12/6MM    ,1385.25
929060,GFT CV 40CM 24MM 12MM FL,1343.73
929103,STENT XPRS MNO 5X15X90  ,3138.75
929104,STENT XPRS MNO 6X14X90  ,2250.00
929105,STENT XPRS MNO 5X19X90  ,2250.00
929106,STENT XPRS MNO 6X18X90  ,3107.50
929107,STENT XPRS MNO 7X15X90  ,3107.50
929126,AIRWAY ORAL BERM CHD60  ,7.08
929140,BLN MVRK XL RX5.5X20X150,482.94
929151,BLN SMTR 2X2X135        ,1934.63
929158,BIT DRL 4.2X130MM T2STRL,960.00
929160,BIT DRL 3.2X30          ,292.60
929161,BIT DRL 4.2X260MM T2STRL,1100.67
929163,DRILL TWST STP 50X1.1MM ,622.33
929172,STENT XPRS PM 7X40X75   ,2250.00
929173,BANDAGE MTRX 5YD 2IN    ,115.65
929186,BASKET RTRV 3WR 1.9X120 ,1465.73
929189,CAMRA PILL M2A CAPS ENDO,2737.13
929198,CANNULA MIC J 25GA      ,57.43
929200,CAPSULE GSEN DEV BRV    ,712.00
929203,CTHDX IMG2 5F 038 SIM1  ,117.22
929204,CTHDX IMG2 5F038SIM2 100,71.99
929209,CATH AMNIOINFUS SYSTEM  ,291.10
929215,CTHGD GLD 5F SIM2       ,198.59
929237,BLNCUT DMD 7X4X75       ,896.91
929238,BLN DLVR ULTHN 4X5X90   ,822.95
929239,BLN DLVR ULTHN 2X6X75   ,1368.17
929241,BLN DLVR ULTHN 4X6X90   ,1082.19
929242,BLN DLVR ULTHN 2X7X90   ,896.91
929243,BLN DLVR ULTHN 2X8X90   ,814.70
929249,BLN DLVR ULTHN 4X8X90   ,822.95
929253,BLN DLVR ULTHN 4X6X75   ,1082.19
929255,BLN MVRK XL RX5.5X15X150,482.94
929259,BLN DLVR ULTHN 2X4X90   ,888.25
929266,BLN DLVR ULTHN 2X5X90   ,822.95
929267,BLN DLVR ULTHN 4X4X90   ,1082.19
929278,CATH BLN MVRK OW 2X9X135,1407.90
929331,CATH GLD ANGL 5FR 100CM ,333.98
929333,EVC WND UNIV CONN       ,191.97
929371,CATH ROB 10FR  887660101,14.55
929378,TRAY URTH CATH 16FR     ,149.49
929383,GW CHC 182 FLPY 5PK     ,366.00
929384,KNIFE SLIT 2.8 373728   ,183.70
929385,CLIP HEMO-O-LOK ML      ,8.00
929387,CNTNR VAC BLT GLAS 1000 ,113.30
929399,NDL CYSTOTM 25GA VISTEC ,47.60
929434,ELCTRD SPIRAL FETAL     ,33.84
929443,FDLTY 8FR 34CC 6 IN     ,2663.58
929446,HEAD HIP COCR 28X-3     ,1652.50
929447,HEAD FEM COCR +3MM 28MM ,2065.00
929455,GWIRE GSLM 300          ,486.21
929458,GW MGC TRQ 035 260      ,322.18
929459,GWRE GLD 035 260 ANG    ,403.60
929462,DRAIN GLAUCOMA IMPLANT  ,1747.50
929463,CMPNT GLND BIMOD 4MM    ,2750.00
929527,GW PLTM+ 014 180        ,734.83
929529,GWIRE VASC 260CM .035IN ,127.60
929530,GWRE GLD 035 150 SS ANG ,234.85
929531,GW V18TM 018 200 8      ,371.37
929534,GWIRE HT WSPR 300 L     ,416.19
929541,GWIRE ORTH T2 3X800MM   ,1100.67
929542,GWIRE IRNMN ST 300      ,834.76
929545,CTHDX IMG2 5F 038 CL2 65,412.26
929547,CTHDX IMGR2 5F038 H1 100,47.21
929548,IMAGER II 5 HN1 100 038 ,65.69
929553,CTHDX IMG2 5F 038 TNNS65,65.69
929556,HEAD HUM 48X22MM BIOMOD ,2750.00
929559,TRAY TIB IBEAM COCR 71MM,2500.00
929560,TRAY TIB IBEAM COCR 75MM,2500.00
929562,CMPNT PTLR W/WIRE 31MM  ,950.00
929563,CMPNT PTLA AP OD34MM    ,750.00
929564,CMPNT GLENOID SM 4MM    ,5537.50
929568,DEV INFL UNIT PLRCTH    ,5015.20
929571,SHTH PNCLP 6F 10 035 GW ,545.23
929573,SHTH ARW SUPR 8F 24     ,232.88
929578,CATH INTRO NEO 1.9F     ,199.45
929585,SHTH ARW SUPR 6F 24     ,514.16
929588,CONN IV CATH SPIN-LCK   ,11.17
929589,PUNCH BRRN VAC 7.75     ,461.04
929595,KIT CATH CLS SYS 8FR    ,55.07
929599,KIT SYNCHROMED REFILL 22,90.48
929605,PROBE LASER VTRTM CRV   ,753.31
929608,LENS TRAOC ACRYSOF SGL P,335.00
929627,CANN OPTH OD20GA ACM    ,280.48
929674,PACKING WND IFRM L5XW.25,115.65
929675,PACKING WND PLAIN L5XW4 ,36.98
929685,PUNCH BRRN VAC 8.25     ,689.99
929691,GRAFT SCLERA HYDRAT 5MM ,687.50
929710,SHAVER SURG SYNERGY L90 ,210.13
929714,SHOE POSTOP MEN FOAM X  ,307.63
929716,SHTH DSTN 6F 45 ST C-C  ,445.70
929717,SHTH ARW SUPR 7F 24     ,533.42
929722,SOL IV 5% DEX 100ML LC L,14.75
929736,GW STRT JFC035 150 3JFS ,62.94
929737,GW STRT JFC035 180 3JFS ,76.71
929750,STNT BIL XPRS SD 19X90X4,3138.75
929772,STENT XPRS PM 6X40X75   ,3138.75
929784,STENT XPRS PM 6X20X175  ,2250.00
929785,STENT XPRS PM 6X30X75   ,3107.50
929786,STENT XPRS PM 7X30X75   ,2250.00
929787,STENT XPRS PM 8X40X75   ,2250.00
929788,STENT XPRS PM 8X30X75   ,3107.50
929789,STENT VAS 8MM 37MM 135CM,2250.00
929838,SURGICEL HEMO 2X3       ,119.19
929842,SYR EAR ULCER STER 2OZ  ,14.55
929863,BLADE TRPHN 8.0 BRRN    ,711.23
929874,DRESSING TEGADERM CVP   ,276.93
929875,TRAY IRR W/PISTON BARD  ,252.94
929881,STENT WLGRF 10X30X116   ,5025.00
929889,TRAY SAFT CENTSIS DRN 6F,263.96
929920,SOLUTION IRR H2O 250ML P,18.61
929936,TRAY THORCNTS 7CATH     ,830.03
929946,CAUT BTRY DXSTK OPT HTMP,83.00
929947,TRAY LMBR PNC 20GAX3.5  ,511.39
929954,SPLINT FROG LARGE PAD   ,17.32
930071,CAST SPLINT OCL 4IN     ,1146.31
930105,ATROPINE SULFATE DPS 1% ,9.83
930119,BUMETANIDE TAB 0.5 MG   ,92.68
930152,DEXTROSE 50% 50ML VIAL  ,93.35
930224,MEGACE 400MG/10 ML ORAL ,1.64
930246,MUPIROCIN 2% OINT 1GM U ,10.95
930291,PAPDX TCSC TCRSC BETH   ,408.64
930311,OSTEOSET BEAD 25ML      ,3137.50
930349,OP VISIT LEVEL 3 EST    ,287.58
930378,HEAD FEM +0MM TPR 26MM H,750.00
930388,SHELL BIP MTL 45 OD     ,1638.25
930389,IMPLNT HIP LNR PE 28    ,1007.75
930390,KWIRE GAM L450X3.2 TR   ,684.48
930394,GWIRE ORTH S2 3X1000MM  ,1264.32
930407,CABLE HIP 53X23MM       ,3442.50
930411,SUTURE CHRMC 3-0 982H   ,33.04
930419,DEBRIDE WND IN 20SQCM PT,461.16
930420,DEBRD WD EA AD 20SQCM PT,556.36
930423,DEBRIDE WND IN 20SQCM PT,461.16
930424,DEBRD WD EA AD 20SQCM PT,556.36
930425,DEBRIDE WND IN 20SQC OT ,506.79
930426,DEBRD WD EA AD 20SQCM OT,556.36
930467,GW STRT ROS 035 180 1.5J,109.36
930477,FENTANYL 1500MCG/30ML   ,129.61
930486,LEVOFLOXACIN 750MG TAB  ,1.40
930489,EPLERENONE 25MG TAB     ,6.44
930525,NDL INCATH UPR/LWR ART  ,926.93
930526,SP ANGIO ADDL VESSEL    ,1410.07
930527,AMPHET/DEXAMP XR 25 MG  ,8.49
930529,ACETYLCYSTEINE 6GM/30ML ,120.12
930531,ELASTASE PANCREAT QL    ,1043.21
930532,H PYLORI BLD UREASE NRIA,603.49
930533,LACTOFERRIN STOOL IA QL ,310.93
930534,PAPP-A QN               ,591.64
930535,PROTEIN ELECTRO BODY FL ,673.96
930536,PROTEIN ELECTRO CSF     ,673.96
930538,IMMUNOFIX ELECTRO CSF   ,632.80
930539,NK CELLS TOTAL CT       ,228.30
930541,FC 1ST MARK             ,85.28
930542,FC ADD                  ,85.28
930547,M A INSITU HB EA PRB CMP,699.43
930548,M A INSITU HB EA PRB MAN,1060.09
930572,SPLINT FNGR 3.5IN 4     ,15.34
930605,CMPRSR EXFIX LG OPN     ,2322.51
930635,STAPLER RELOAD 6R45B    ,520.44
930637,SUTURE CR 4-0 ABSRB     ,38.95
930640,SUTURE VCRYL CTD J346H  ,24.38
930679,DRILL 2.0 12.7CM        ,124.41
930684,BLADE SHVR 4MM FRML AGRS,113.96
930685,CUTTER ENDO RESCT FRML S,113.96
930686,BLADE SHVR 5.5MM FRML AG,113.96
930699,MESH HRN CMPSX E/X 9X7IN,2482.50
930704,CATH ART SG 7.5FR 5 LUM ,128.64
930707,SOL IV 0.9% NACL 50ML   ,11.44
930729,STENT URET 4.8FR 22CM PG,253.43
930839,HEAD HUM STD 46X18MM    ,2750.00
930841,TRAY CATH PORT 604520   ,1094.44
930847,ONE-THIRD TBLR PLATE    ,191.25
930849,SPN PLATE6 HOLES/120    ,585.00
930852,PLATE NAR DCP 6H/4.5 103,310.00
930862,SCREW CANN 3.0MM X 28MM ,422.50
930871,HEAD FEM -4MM TPR 28MM H,750.00
930883,SCREW ACET CANC 6.5X45-1,304.00
930895,HEAD FEM -3MM TPR 26MM H,750.00
930922,UHR BIPOLAR 26X45MM     ,1000.00
930923,HEAD BIP 46MM 26MM UHR U,1000.00
930926,HEAD BIP 51MM 26MM UHR U,1000.00
930945,CONN ADAPTER URETH      ,105.82
930967,SMOOTHER BN  CRUCL 9.5MM,632.17
930970,BIT DRL 280X11MM LG QC  ,1785.55
930973,STRIP SKIN TRAC 3.0X40  ,56.65
930975,GWIRE 1.1MM NTHRD       ,143.19
930979,BLADE SAW SGTL25X5.5X.38,110.56
930980,BUR OVL 4.0 STRL        ,463.40
930982,BURR STRYKER 1.9MM      ,440.99
931000,BLADE 5400-003-111      ,141.20
931006,ELCTRD LOOP TUR 28      ,282.44
931013,BURR SURG 69.9MM 4MM LNG,68.41
931014,ELCTRD 26FR RT ANGL     ,324.92
931020,PLATE LCP 10-HOLEX117   ,415.75
931021,PLATE RECON 3.5 LCP 70MM,1000.00
931022,PLATE LCP PROXHUM 6H/3H ,3907.00
931033,PAPAIN UREA 33ML SPRAY  ,62.16
931034,SULFONIMIDES QN         ,278.35
931037,PROPAFENONE SR 425MG CAP,10.64
931038,ARGININE 500MG TAB      ,1.09
931039,FOSAMPRENAVIR 700MG TAB ,17.08
931040,ADEFOVIR DIPIVOX 10MGTAB,32.40
931041,ABACAVIR/LAM/ZIDOV TAB  ,30.52
931043,TROSPIUM CHL 20MG TAB   ,4.20
931044,RIFAXIMIN 200MG TAB     ,7.56
931045,MYCOPHENOLATE SOD 180MG ,10.27
931054,MYCOPHENOLATE SOD 360MG ,22.15
931055,EMTRICITABINE 200MG CAP ,18.20
931057,ACETIC AC/HYDRO OTIC10ML,285.06
931085,BRACE ANKLE STD RT      ,94.81
931089,PROTECT FINGER PAD SM   ,15.34
931090,SHOE POST-OP FEMALE SMAL,41.70
931092,SPLINT FNGER 16-0747    ,4.24
931097,BRACE ANKLE AIR L&R     ,60.25
931102,FLUCONAZOLE NEO 2MG/ML  ,3.16
931107,SHEATH URET NVGTR 11-13F,517.29
931108,PMP ONQ PB 2.5X100X2/HR ,753.72
931123,BLN SNRG 5X4X75         ,1029.09
931128,BLN SNRG 10X4X75        ,1029.09
931129,BLN VTRC 5X15X80        ,1031.83
931130,BLN SNRG 4X4X75         ,1029.09
931131,BLN SNRG 6X4X75         ,1029.09
931133,BLN SNRG 8X4X75         ,1029.09
931134,BLN VTRC 4X15X80        ,983.45
931135,BLN VTRC 7X15X80        ,983.45
931136,BLN VTRC 6X15X80        ,983.45
931143,STENT VSC FLN GFT 6X40  ,5000.00
931148,STENT LUMINEXX 12 X 60  ,3125.00
931149,BLN AGTRC 5X40X80       ,878.04
931150,BLN AGTRC 6X40X80       ,878.04
931151,BLN AGTRC 7X40X80       ,878.04
931152,BLN AGTRC 8X20X80       ,878.04
931153,BLN AGTRC 8X40X80       ,878.04
931168,SNARE GSNCK AMPTZ 35X120,1741.88
931179,CTH CEREBR BT 4.1F 100C ,80.25
931180,SHTH ARW SUPR 7F 11     ,116.84
931185,CTHSG THRMD FEM 7F 110  ,200.22
931209,STENT LUMINEX 8X80      ,2750.00
931210,STENT LUMINIEX 10X30    ,3125.00
931211,STENT BILIARY LUM 10X80 ,2500.00
931212,STENT XPRS PM 7X20X175  ,2250.00
931213,STENT XPRS PM 8X20X175  ,2250.00
931215,STENT BIL 9X25X750MM    ,2250.00
931226,STENT XPRS PM 8X60X75   ,3363.75
931227,STENT OMLNK 8X28X80     ,2250.00
931234,STENT OMLNK 7X28X80     ,2900.00
931240,STENT OMLNK 8X38X80     ,2250.00
931242,STENT OMLNK 9X28X80     ,2900.00
931250,DEVICE CLSRE PRCLS 6FR  ,562.50
931254,STENT BIL ABSL 9X40X80  ,3087.50
931256,STENT BIL ABSL 9X60X80  ,2250.00
931259,STENT BIL HLNK 6X15X80  ,2900.00
931262,STENT XPRS PM 10X60X75  ,3363.75
931273,DEVICE CLSRE ANGIOSL 8FR,555.00
931275,STENT BIL HLNK 5X18X80  ,2900.00
931276,STENT BIL HLNK 6X18X80  ,2900.00
931286,STENT OMLNK 9X38X80     ,2900.00
931287,STENT XPRS PM 6X17X75   ,2250.00
931288,STENT BIL ABSL 8X40X80  ,3087.50
931290,STENT BIL ABSL 6X30X135 ,3087.50
931291,STENT BIL ABSL 7X30X135 ,3087.50
931292,STENT BIL ABSL 7X40X135 ,3087.50
931293,STENT BIL ABSL 7X60X135 ,3087.50
931294,STENT BIL 10X25X750MM   ,2250.00
931301,BLN AGTRC 5X60X135      ,878.04
931306,BLN AGTRC 6X60X135      ,878.04
931317,BLN AGTRC 6X40X135      ,878.04
931335,CTHGD VRPTH 6F LIMA     ,240.74
931336,CTHGD VRPTH 7F LIMA     ,328.07
931339,SNR AMPLZ 14 STR        ,3431.44
931343,BLN AGTRC 10X20X80      ,878.04
931348,BLN AGTRC 5X100X135     ,878.04
931353,SHEATH CVR CONDUM       ,102.67
931358,BLN ATLS+ 14X4X75       ,1204.53
931362,SHTH FGWRE EMB EXT RETVL,376.47
931363,BLN AGTRC 8X40X135      ,878.04
931365,BLN AGTRC 5X40X175      ,878.04
931366,BLN AGTRC 6X100X135     ,878.04
931367,BLN AGTRC 7X100X135     ,878.04
931368,BLN AGTRC 7X60X135      ,878.04
931374,BLN AGTRC 9X20X80       ,878.04
931375,SHTH ARW SUPR 8F 11     ,118.01
931383,BLN AGTRC 7X20X80       ,878.04
931386,SHTH ARW SUPR 6F 11     ,113.69
931390,INTRO SHTH ENH 11CM 9FR ,17.92
931393,CATH ANGIO CRD352983    ,321.78
931395,GUIDEWIRE VASC 300CM .01,289.77
931398,GWIRE HT SPRTA 190      ,391.41
931405,CTHGD VBT 8X088XB3.5 100,357.99
931411,BLN AGTRC 10X40X80      ,879.60
931414,CTHGD GLD 5F ST         ,276.93
931415,GWRE GLD 035 260        ,230.52
931418,GWIRE APMTZ 035 145 SHRT,249.01
931424,BLN AGTRC 9X40X80       ,879.60
931429,GWIRE SPRTA 014 5 80 130,346.18
931431,GW APMTZ 035 75         ,117.62
931433,CATH GD BLU YLW 100CM 8F,137.98
931435,CATH 5FR 80 SOS OMNI2   ,545.23
931453,BLN CRSSL RX 4X15       ,1286.75
931465,BLN AGTRC 6X20X80       ,878.04
931469,CTHGD VBT 7X078AR1SH 100,357.99
931479,DOP VELOCMTY UMBILCL ART,1040.12
931480,DOP VELOCM MID CEREB ART,1040.12
931492,NDL BIOPSY SALIVARY GLND,2793.03
931495,STNT TRCHBR ICST 7X38X80,5000.00
931496,STNT TRCHBR ICST 80X38X9,5000.00
931503,OP VISIT LEVEL 2 EST    ,224.57
931504,OP VISIT LEVEL 5 EST    ,340.49
931505,OP VISIT LEVEL 2 EST    ,532.00
931506,OP VISIT LEVEL 5 EST    ,784.00
931508,OP VISIT LEVEL 2 EST    ,224.57
931513,PUMP REFILL PAIN CLINIC ,953.16
931519,INJ PERC EXTREM PSEAN LT,1108.36
931535,OP VISIT LEVEL 5 EST    ,340.49
931558,CTHDX IMGR2 5F038 PIG 65,412.26
931587,THYROTROPIN ALPHA 0.9 MG,5220.85
931595,PIN GUARD 0.035 LT BLUE ,12.59
931600,SCREW CORT 3.5X12       ,37.50
931601,SCREW CORT 3.5X18       ,37.50
931602,SCREW CORT 3.5X28       ,37.50
931603,SCREW CORT 3.5X36       ,37.50
931607,SCREW CORT 3.5X16       ,37.50
931610,ALENDRONATE NA 70MG/75ML,31.08
931611,SODIUM CHL 5% 15ML GTT  ,14.56
931612,CALCITONIN SALMON 3.7ML ,31.83
931613,AZELASTINE 30ML NASAL   ,125.72
931614,UREA 10% LOTION 177ML   ,21.56
931615,PANCRELIPASE PWD 1GM    ,3.16
931617,CUSTIODIOL IRRIG 500ML  ,307.33
931625,RULER SURG MCGRD 30X15MM,47.99
931640,PIN STNMN FX STY5 229X2 ,57.43
931927,ESTRAD/NORETH .05 PATCH ,8.49
931930,CHLECYSTOSTMY PERC      ,9069.46
931931,PAD D STAT DRY BANDAGE  ,210.85
931972,BLADE ESURG 6.5X3/32IN  ,40.90
931980,PRB HM 20-23GA ERS      ,359.16
932136,PRO-APPLIC CRANIAL TONG ,1577.80
