Price List: SE Health Price List,,
Service Name,Procedure Code,Price ($)
Titanium Vanguard CR Femoral 67.5mm Left,C1776,38036.31
Assembly Humeral 32-8105-027-04,C1776,22509.97
Stem Rvrs Shld Primary Mini 8mm,C1776,17691.90
Stem Humeral Comp Shldr,C1776,14492.67
Acetabular Neutral Liner 40mm Size NN,C1776,5543.35
Biolox Delta Femoral Head 40/+3.5 12/14 Taper,C1776,6966.56
Persoan Femur Standard Right Size 8,C1776,9055.25
Persona Articular Surface Right 11mm,C1776,3331.65
Surface Articular 5994-40-10,C1776,4106.23
Patella Component 5972-65-41,C1776,2317.05
Stem Extension 00-5988-10-15,C1776,3767.75
Femoral Stem 12/14 Taper SZ 3 Endurance,C1776,27168.95
Fracture Head Hip Ball Modular Cath 53mm,C1776,1558.18
Acetabular Liner Pinn +4 Neutral 36x52mm,C1776,7639.73
Humeral Tray Comp Revs Shldr 44mm +5mm,C1776,7914.80
Femoral Comp CR-Flex Porous SzD Left,C1776,9695.95
Natural Tibia Cemented 5Deg SzF Right PSN,C1776,4271.34
Patella All Poly Cemented 38mm PSN,C1776,1281.41
Femur Cemented Standard Right Sz10 PSN,C1776,9055.25
Articular Surface FixBearing PS Rt 14mm PSN,C1776,3331.65
Natural Tibia Cemented 5Deg SzF Left PSN,C1776,4271.34
Stem Humeral Fracture w/Macro 14mm,C1776,14492.67
Revision Femoral Stem w/ Collar Cementless,C1776,32227.28
Liner Longevity 10Deg 64x36,C1776,3672.50
Head Comp Evolve Mod Radial Hd +4 22mm,C1776,9512.29
Stem Comp Evolve Mod Radial Hd +4 5.5mm,C1776,11306.25
AS Vega Femur Comp Sz 4 Left 62.5x60.3mm,C1776,15227.33
Patella P3 32x9mm,C1776,1366.83
Femur Stem Neutral 17x117mm,C1776,14522.57
Rev Tibial Comp 70x45mm T2,C1776,21783.85
Nut Femur Stem Neutral AS,C1776,3203.51
Rev Tibia Wedge T2 10mm,C1776,10806.49
Rev Femoral Comp 59x53mm Left F2L,C1776,24667.01
Stem Tibia Offset 16x92mm,C1776,12814.02
Patella P3 33x9mm,C1776,3288.93
Rev Surf F HC GLID 10mm T2/T2+,C1776,9183.39
Shell Contin Cluster-Hole 64,C1776,5979.88
Femur PSN Cemented PS Sz 6 Right Std,C1776,9055.25
Femur PSN Cemented PS Sz11 Right Std,C1776,9055.25
Natural Tibia PSN Cemented 5Deg SzH Right,C1776,4271.34
Articular Surface PSN PS 14mm Right,C1776,3331.65
Stem Universal Fluted 75x10mm,C1776,7582.70
Femoral Sigma Cemented Sz 3 Left,C1776,28837.98
Tibial Insert Sigma Sz 3 10mm,C1776,12945.38
Shell  Acetabular Multihole Gription 58mm,C1776,15050.07
Liner Acetabular Altrx Neutral 36x58mm,C1776,6934.95
Stem Centralizer Cemented 13mm,C1776,466.44
Ceramic Head Biolox Dleta 36mm,C1776,10106.00
Liner Micro Seal Augmented 48/26mm,C1776,3630.65
Ceramic Femoral Head 26m +3.5mm,C1776,7795.19
Femur Cemented Standard Left Sz 7 PSN,C1776,9055.25
2.4mm VA-LCP 2-col dstl rad pl Nrw 6h hd/2h,C1776,4832.85
Femoral Implant Cust TI 67.5mm Right,C1776,38036.31
Femoral Comp LPS-Flex Size E Right,C1776,9695.95
Femur Cemented PSN PS Size5 Right,C1776,9055.25
Articular Surface PSN PS 10mm Right,C1776,3331.65
Tibial Tray RP Cemented Size 4,C1776,24112.79
Femoral Post Stabil Cemented Size 4 Left,C1776,13149.75
Tibial Insert RP Stabilized Size 4 15mm,C1776,8969.83
Liner HGPII Standard 32mm Size F,C1776,6667.56
Liner HGPII Standard 32mm Size G,C1776,6667.56
Propel Sinus Implant 23mm,C1776,4249.99
Patella Persona All Poly Cemented 29mm,C1776,1281.41
Universal Stem Fluted 75x14mm,C1776,7582.70
Metaphyseal Sleeve Porous 37mm,C1776,13252.91
THA H2 Porous Coated Arcom/ArcomXL,C1776,20651.94
Gliding Surface PS+ T3/T3+ x 10mm,C1776,3054.01
Articular Surface CR 12mm C-H,C1776,4613.05
Stem Extension Straight Long 12mm Dia x 155mm,C1776,4783.91
Tibial Comp Rotating Hinge Knee Sz3,C1776,20066.77
Articular Surface LPS-Flex Sz CD 12mm,C1776,4613.05
Component Femoral 57641452,C1776,10133.77
Femoral Comp Rotating Hinge Knee Size D Right,C1776,40402.63
Articular Surface Rotating Hinge Size D 14mm,C1776,8841.67
Surface Artucular 5594-32-10,C1776,8312.04
Femoral Rotating Hinge Right Medium,C1776,31724.33
Tibial Insert Hinge Medium 12mm LPS,C1776,13592.48
Tibial Tray RP Sz 3 15mm MBT Rev,C1776,43128.81
Femoral Head 6 Degree Taper 32mm 14mm neck,C1776,1575.27
Liner Acetabular Longevity 10 degree 32mm,C1776,3672.50
Patella P2 29x8mm,C1776,1366.83
AS Vega Femur Comp Sz 3N Left 59x55.8mm,C1776,15227.33
Gliding Surface PS+ T1/T1+ x12mm,C1776,3054.01
Articular Surface LPS-Flex Sz CD 10mm,C1776,4613.05
Femoral Comp LPS-Flex Sz D Right,C1776,9695.95
Component Tibial 5980-27-02,C1776,4725.38
Gription Acetabular Shell 54mm,C1776,10035.95
Femur PSN PS STD Left Sz9,C1776,9055.25
Tibia PSN Stemmed Left SzH,C1776,4271.34
Fibula Shaft 8cm Long x 6.3mm,C1776,3985.16
Femoral Stem w/Collar Corail Size 12,C1776,20715.15
Femoral Comp Crflex GSF C LT,C1776,9695.95
Humeral Head Modular 21x46mm,C1776,5766.31
Femoral Rotating Hinge Cemented Right X-Small,C1776,31724.33
Stem Fluted Universal 115x16mm,C1776,7582.70
Tibial Insert Hinge Universal 18mm X-Small,C1776,13592.48
Liner Acetabular Reflection XLPE 32mm SzE 20degree,C1776,12906.93
Femoral Head Biolox Delta Ceramic 36mm,C1776,11657.56
Articular Surface PS Fixed Brng 12mm Left,C1776,3331.65
Femur Cemented PS Std Sz 10 Left,C1776,9055.25
Articular Surface PS Fixed Brng 12mm Le,C1776,3331.65
Extension Proximal Humerus 9,C1776,8199.19
Prosth Applebaum Incud 140957,C1776,1817.03
Femur PSN Porous STD Sz 6 Left,C1776,12899.45
Articular Surface FxBrng CR 11mm Left,C1776,4399.48
Tibia PSN Porous FxBrng SzE Left,C1776,4437.20
Hip H7 Cemented Unipolar,C1776,9734.40
Tibial Insert Sigma Rotating Platform Sz 4 10mm,C1776,12945.38
Acetabular Liner 36mm Size F,C1776,13596.75
Acetabular Liner 32mm Size E,C1776,12906.93
Ceramic Head Biolox Delta 32mm 16/18,C1776,9273.08
Acetabular Liner Neutral 36mmID 54mmOD,C1776,6129.39
Tibial Tray Medial Sz D Right,C1776,9977.86
Meniscal Bearing 3mm Thick Lg Right,C1776,4664.31
Radial Head 22mm COCR 22mm,C1776,9256.85
Radial Stem TI Straight 8mm,C1776,9711.75
Stem Comp Primary 4mm Mini,C1776,17691.90
LPS Segmental Component 35mm,C1776,9106.93
Patella Round Dome 38mm,C1776,3044.62
Tibial Tray RP Sz 2 Cemented,C1776,24112.58
Stem Humeral w/Macro Bond 4mm,C1776,14492.67
Stem Femoral Porous Taperloc 14x148mm,C1776,22907.21
Articular Surface PSN PS Rt 16mm,C1776,3331.65
Femoral Comp Nexgen Sz C Left,C1776,25115.49
Ant Femoral Augment Block Sz C,C1776,4245.71
Stem AS Tibia Offset 015x92mm,C1776,12814.02
Tibial Comp AS Rev 75x48mm,C1776,21783.85
Femoral Comp AS Rev 66.5x60.5mm Left,C1776,24667.01
Femur Stem AS Neutral 016x117mm,C1776,14522.57
Extension Stem 5988-10-11,C1776,4182.50
Liner Longevity 28mm,C1776,3672.50
Femoral Head 6Deg Taper 28mm,C1776,1575.27
Femoral Head Ceramic Biolox 36mm +7,C1776,9328.60
Femur PSN Porous Std Sz 6 Right,C1776,12899.45
Articular Surface PSN Fx Brg 10mm Right,C1776,4399.48
Tibia PSN Porous Fx Brg Sz E Right,C1776,5979.88
Femoral Comp Cemented Sz 5 Left,C1776,28837.98
Tibial Insert RP Sz 5 17.5mm,C1776,12945.38
Tibial Tray RP Revision Sz 5 Cemented,C1776,24112.79
Femur PSN CR STD Sz 7 Left,C1776,12899.45
Tibia PSN Porous Fx Brg Sz F Left,C1776,5979.88
Articular Surface PSN CR 13mm Left,C1776,4399.48
Acetabular Shell Multi-hole 50mm,C1776,15050.07
Femur PSN CR Porous size 7 Right,C1776,12899.45
Articular Surface PSN CR 10mm Right,C1776,4399.48
Femur PSN CR Std Porous Sz 5 Right,C1776,12899.45
Tibia Porous Fx Brg Sz D Right,C1776,5979.88
Articular Surface Fx Brg CR 10mm Right,C1776,3331.65
Femur Comp As Vega sz 3N Right,C1776,15227.33
Gliding Surface PS+ T2/T2 x 16mm,C1776,3054.01
AS Femur Stem Neutral 20x117mm 5 degree,C1776,14522.57
AS Columbus Rev Femoral Comp 71x65mm Right,C1776,24667.01
AS Columbus Rev Tibia Wedge RL/LM 15mm,C1776,10806.49
AS Tibia Offset Stem 17x92mm,C1776,12814.02
AS Columbus Rev Tibia Wedge RM/LL 15mm,C1776,10806.49
Articular surface CR Left 12mm,C1776,4399.48
Femur Trabecular metal  CR Left size 12,C1776,12899.45
Tibia trabecular metal two- peg Left size H,C1776,4399.48
Articular surface CR Left 10mm,C1776,4399.48
Acetabular Shell Multi-Hole Gription 56mm,C1776,15050.13
Modular Head Type 1 Taper 36mm,C1776,4301.24
Articular Surface CR Lft 10mm Tib sz E-F Fem 3-11,C1776,4399.48
Femur standard porous Left size 8 Persona,C1776,12899.45
Femur narrow porous Left size 5 Persona,C1776,12899.45
Articular Surface CR Lft 10mm Tib sz C-D Fem 3-9,C1776,4399.48
Tibia Two-peg porous Left size D Persona,C1776,5979.88
Acetabular Liner Neutral 36x56mm,C1776,6934.95
32mm Modular Head Component +12mm neck,C1776,3869.83
Femur CR Standard Porous Lt size 9,C1776,12899.45
Articular Surface CR Lt 12mm Tib G-H/ Fem 7-12,C1776,3331.65
Tibia Two-peg Porous Left size G,C1776,5979.88
Articular Surface CR Lt 12mm Tib E-F/ Fem3-11,C1776,3331.65
Tibial Insert Rotating Platform Sz 3 12.5mm,C1776,8969.83
Stageone Shoulder Spacer Mold 6mm stem 42x18x46mm,C1776,13098.92
Tibial Insert rotation platform sz4 15mm,C1776,6227.81
Femoral Head system Bilox 36/3-0 S taper12/14,C1776,5298.06
Tibia Two Peg Porous Right sz F,C1776,4437.20
Articular surface Rt 10mm Tib E-F Fem 3-11,C1776,3280.26
Femur CR Narrow Rt sz 10,C1776,6216.02
Femoral Head Articlul/eze 12/14 taper,C1776,2924.48
Stem centralizer  11.0mm cemented,C1776,520.75
Tibia Persona 5 deg. Rt Size F stemmed,C1776,4271.34
Femur Persona Standard Rt sz 8 cemented,C1776,9055.25
Continuum Vivacit-E Elevated Rim Liner 32mm Sz KK,C1776,5543.35
Persona Vivacit-E Articular Surface Right 10mm,C1776,4399.48
Persona Natural Tibia 2 Peg Right Sz G,C1776,5979.88
Persona Femur CR Standard Right Sz 11,C1776,12899.45
LPS Univ Tib Hin Ins XXSM 16mm,C1776,13592.48
Persona Articular Surface CR Right 12mm,C1776,3331.65
Persona Femur CR Narrow Right Size 6,C1776,9055.25
Fem Attune sz 5n left cemented,C1776,9396.96
Tib base Attune rot.platform sz 4 cemented,C1776,6407.02
Tibial insert Attune sz 5 AOX,C1776,4912.04
Patella Attune med Dome 38mm cemented AOX,C1776,2135.67
E1 Vanguard Tibial Bearing 10x79mm,C1776,10362.27
Elevated Rim Liner 32mm ID sz JJ,C1776,5543.35
Femur Persona Std. Porous Rt sz 12,C1776,12899.45
Femur Persona Std. Porous Rt sz 8,C1776,12899.45
Femur Persona Porous sz9 RT,C1776,12899.45
Femur Persona Porous sz7 RT,C1776,12899.45
Femur Persona Left size 5,C1776,12899.45
Bearing Tibial SSKPSC,C1776,10016.30
Persona Femur Standard CR Size 11 Left,C1776,12899.45
Continuum Trilogy Vivacit-E Neutral Liner 36mm Sz II,C1776,5543.35
Biolox Delta Ceramic Femoral Head 36/3.5 12/14 Taper,C1776,6966.56
Femur Persona Cr Lft SZ 11,C1776,9055.25
Acetabular System Shell 50mm OD Size HH,C1776,11870.06
Neutral Liner 36MM ID sz NN,C1776,3672.50
Femur Narrow Lt sz 7,C1776,12899.45
Biolox Delta Fem Head 36mm+0mm,C1776,6966.56
PSN ASF PS 10MM PLY R 10-12 GH,C1776,3331.65
Shell Unihole 50MM HH,C1776,5979.88
Fem Head 32/3.5 S taper 12/14,C1776,4561.80
Shell Unihole 55MM JJ,C1776,5979.88
Femur Narrow Porous Rt sz 5,C1776,4399.48
Articular Surface 10mm Tib C-D Fem 6-9,C1776,4399.48
Femur Std Porous Lt Sz 10,C1776,12899.45
Tibia two-peg porous Lt sz C,C1776,5979.88
Femur Std. Porous Rt sz 10,C1776,12899.45
Femur Cemented Std Rt sz 11,C1776,9055.25
Femur Std. Rt sz 7 Persona,C1776,9055.25
Femoral Head Biolox 36/+3.5 12/14,C1776,6966.56
Shell 58mm OD LL liners,C1776,5979.88
Liner Neutral 36mm ID sz LL,C1776,3669.08
Shell 66mm OD sz PP,C1776,5979.88
Liner  36mm ID sz PP,C1776,3672.50
Liner 36mm ID szJJ,C1776,5543.35
Neutral Liner 36mm ID szLL,C1776,5543.35
Vang XP Knee,C1776,11746.19
Art Surface Lt 10 Tib/G-H Fem/6-9,C1776,3331.65
Oxford Knee,C1776,26076.55
Liner Cont Vivacite 36x56,C1776,5543.35
Vanguard Femur Ti 62.5MM Rt,C1776,41940.31
Neutral Liner 36MMX60 ID Sz MM,C1776,5543.35
Femoral Atem Pressfit Sz 13.5,C1776,13664.02
Femur Narrow Porous Rt Sz 8,C1776,12899.45
Poly Insert szC Segmental Sys,C1776,1499.25
Distal Femoral Comp szC Left Segm.,C1776,39057.16
Femoral Head Biolox 32/0 Taper,C1776,4565.21
Liner Neutral 32mm ID sz HH,C1776,5543.35
Femoral Vngrd Interlok 75MM,C1776,28084.08
System Zip Ankle Syn Fix Ti,C1776,4660.04
System Zip Ankle Syn Fix SS,C1776,4660.04
Toggleloc Elbow Impl System,C1776,6586.41
Neutral Liner 36MM ID sz QU,C1776,5543.35
Shell Uni-hole 68MM OD sz QU,C1776,5979.88
Shell Uni-hole 56MM OD sz KK,C1776,5979.88
Femur Lt Narrow sz9 Persona,C1776,9055.25
Component Femoral 62.5mm Lt Ti,C1776,29356.94
Nexgen LCCK Femoral sz D-LT,C1776,25115.49
Femur Std Lt Sz 7 Persona,C1776,9055.25
Liner Cont XLPE KK 36x56,C1776,3672.50
Femur Persona Narrow Rt sz 8 PS,C1776,9055.25
Neutral Liner 36MM ID Sz PP,C1776,5543.35
Femoral Stem Sz 7.5 Std,C1776,9871.07
Femoral Stem Sz17.5 Std 12/14 Tpr,C1776,9871.07
Femur Persona Rt Sz 5,C1776,9055.25
Rim Liner 36MM ID Sz LL,C1776,3672.50
Femoral Stem Pressfit Sz 15,C1776,13664.02
Femoral Stem Sz 7.5 12/14 Taper,C1776,13664.02
Femoral Stem Prsft Sz 5,C1776,13664.02
Femoral Head Tpr 12/14 5 Deg,C1776,4565.21
Patella Advance 8x35MM,C1776,5162.75
Stem Std Neck Sz 14 135mm,C1776,6759.86
Femur CR Std Left Sz4,C1776,12463.24
Femur Persona Cemented 11 Lft,C1776,8749.03
Acetabular Liner G7 High Wall,C1776,3029.15
Fem Head Biolox Delta 40MM +0MM,C1776,6730.98
Stem Femoral FM MC 15x160 STD,C1776,9537.26
Femur Narrow Rt Sz 9,C1776,12463.24
Plate Stemmed TIB Interlock 75,C1776,10375.03
Bipolar Cup Shell 28MMx46MM,C1776,2303.92
Femur Lt Std Sz 8,C1776,12463.24
Fem Hemi Condyle Lat Rt,C1776,47149.85
Femoral Stem Press-Fit Sz 20,C1776,13201.95
Liner 36MM Sz PP,C1776,3548.31
Femoral Head 36/+7 Taper 12/14,C1776,6730.98
Liner Neutral 36mm ID Sz MM,C1776,3548.31
Femur Std Rt Sz 10 Persona,C1776,12463.24
Shell 46MM Liner FF,C1776,5777.66
Liner 28MM Sz FF,C1776,3548.31
Femoral Stem Rev Sz 17 Std,C1776,32354.91
Radial Head 22x12.5mm Std,C1776,7751.31
Femur CR Narrow Lt Sz 4,C1776,12463.24
Femur CR Narrow Rt Sz 11,C1776,12463.24
Art Srfc Rt 16mm Tib E-F Fem 10-11,C1776,4250.71
Femoral Stem Sz11 120MM,C1776,6759.86
Femoral Stem Ext Neck Sz14 135MM,C1776,6759.86
Femoral Stem Extoff Red Sz 5,C1776,9537.26
Stem Femoral Off-Set Plasma 11,C1776,9537.26
Implant Finger Joint #7,C1776,4824.34
Implant SI Joint Cage 12x50mm,C1776,16342.53
Stem Femoral 12.5,C1776,9537.26
Bearing Hum Comp Revs Shoulder,C1776,2804.69
Tray Cruciate CC 87mm Biomet,C1776,3974.65
Vngrd Knee Cfem Ctib E1 Poly,C1776,15626.13
Vngrd CFem CTib Arcom Poly,C1776,14223.79
Vngrd Cfem Ctib Arcom Poly NS Femoral,C1776,22637.86
Vngrd NCTib/Regen Tib Arcom Poly,C1776,16026.80
Vngrd NCTib/Regen Tib E1 Poly,C1776,17429.15
Vngrd NCTib/Regen Tib Arcom Regen,C1776,17429.15
Vngrd NCTib/Regen Tib E1 Regen,C1776,18831.49
Vngrd CXPFem CXPTib XP Surf Poly Pat,C1776,18631.16
Vngrd CFem CMonoblock Tib Poly,C1776,12420.77
PSN CFem CTib STD Srf STD Pat,C1776,14624.46
PSN CFem CTib CPS VE Srf STD Pat,C1776,16026.80
PSN CFem CTib STD Srf TM Pat,C1776,16026.80
PSN CFem CTib STD Srf VE Pat,C1776,16026.80
PSN CFem CTib VE Srf TM Pat,C1776,17429.15
PSN CFem CTib CPS VE Srf TM Pat,C1776,17429.15
PSN CFem CTib VE Srf VE Pat,C1776,17429.15
PSN CFem CTib CPS VE Srf VE Pat,C1776,17429.15
PSN HYB-Cfem TM Tib PRLG Srf STD Pat,C1776,16026.80
PSN HYB-Cfem TM Tib VE Srf STD Pat,C1776,17429.15
STEM SUMMIT CEMENTED SZ4 STD,C1776,10197.77
GLOBAL CAP/GLOBAL CTA RESURFACING,C1776,8834.77
HEMI GLBL FX ADVANT AP-CEM OR POR,C1776,14424.12
TOT GLBL ADVANT AP-CEM OR POR,C1776,18430.82
DITA XTEND CEM/POR GLBL REV W/O STEM,C1776,31492.66
"GLOBAL UNITE HEMI, GLOBAL UNITE TOTAL",C1776,22597.79
ROD VITALLIUM RAD 30MM,C1776,1202.01
IMPL ENDSK W/NANO 12XLG 40X27 12DEG,C1776,38063.65
IMPL ENDSK W/NANO 11 LG 36X24 7DEG,C1776,38063.65
IMPL ENDSK W/NANO 13 XLG 40X27 12DEG,C1776,38063.65
IMPLANT ENDSK 4DEG 22X9 11MM,C1776,20033.50
IMPLANT ENDSK 11MM 7DEG 40X27,C1776,12505.28
Bearing Humeral Arcom XL 44-36mm Dia,C1776,2761.43
Implant Mod Head CoCr 3mm Neck,C1776,1676.58
Surface Tibial Bearing E1,C1776,3944.90
Stem Por Tprlck Tix3x130mm,C1776,4780.28
Implant Endsk 10 4 22x19 w/nano,C1776,7870.28
Femur PSN Narrow Lt Sz 8,C1776,4574.28
Implant ACI Device 6mm,C1776,4306.48
Implant Endsk 10 4 26x9 w/nano,C1776,7870.28
Implant Endo TO 12 4 deg 22x9,C1776,7870.28
Implant Endo TO 13 4 deg 26x9,C1776,7870.28
Cup Acetab Bip Ti 28mm ID 56mm OD,C1776,2366.94
Stem Fem Tprlck 17x154mm Cmntlss,C1776,4780.28
Surface Articular 59522110,C1776,2564.19
Component Femoral Rt 62.5,C1776,4493.24
FEMORAL STEM 785001100,C1776,3904.78
LINER 60X36 63056036,C1776,3904.78
LINER ACETABULAR 63206032,C1776,2860.05
Femoral Comp LPS-Flex ti Sz G Lt,C1776,6531.28
Stem Fem Rev Collared SZ14 Std,C1776,8488.28
Bearing Tibial ArCom 55-80mm,C1776,2564.19
Stem Femoral 6x132mm Tprlc,C1776,4780.28
Tray Tibial Finned 79mm 141235,C1776,2958.68
Bearing CR Tibial E1 10x79/83mm,C1776,3750.28
Rod 110mm Vitallium w/o Hex,C1776,1183.47
Stem Femoral Rev 12/14 135 Deg Std,C1776,6844.35
Hip Ball Fracture Head Mod 47mm OD,C1776,465.56
Stem Extension Str 14x200mm,C1776,3848.08
Component Femoral LCCK Sz C Rt,C1776,8812.68
Surface Artic LCCK CD 3-4 17mm,C1776,4839.97
Stem Femoral Rev HA coated Sz 10,C1776,9564.58
Head Femoral M-spec Metal 36mm,C1776,1385.35
Shell Acet Multihole 54mm,C1776,6364.37
Tibial Bearing E1 Sz 55-80mm,C1776,3944.90
Rod External Fixator 8 x 200 395.782,C1776,622.12
Liner Vit-E 28MM ID SZ FF,C1776,4608.22
Femoral Head 80182803,C1776,1703.62
Modular Head Var Offset 50X21,C1776,7212.06
Femur Cemented PSN PS L SZ 6,C1776,7212.06
Persona Tibia Stem 5Deg SZ E L,C1776,3005.54
Patella Persona Cemented 32MM,C1776,1803.53
Femur Cemented PSN PS LT S27,C1776,8494.41
Persona Natural Tibia 5Deg LT,C1776,4006.70
Shell Continuum Sz NN 62mm OD,C1776,4006.70
Tibial Bearing El Vngrd Fem Sz 55-80mm,C1776,4006.70
Component Femoral 72.5 Rt,C1776,8213.22
Tray Tibial Finned 83mm,C1776,3506.12
Stem Std 120mm Sz 12,C1776,8668.48
Cup Humeral Std 38/+6,C1776,3613.24
Tibial Bearing AS E1 10-71mm,C1776,4006.70
Tibial Bearing AS E1 10-75mm,C1776,4006.70
Femoral Component CR RT 57.5mm,C1776,7212.06
Tibial Bearing E1 Sz 55-67,C1776,4006.70
Tibial Bearing E1 Sz 55-75,C1776,4006.70
Stem Humeral Fracture 12X122cm,C1776,7412.91
Component Femoral RT 70,C1776,8214.25
Humeral Head 54X21X64mm,C1776,7212.06
Femoral Stem KA Sz 12 Std,C1776,5629.98
Head Hip Ball FX 45mm,C1776,2287.63
Femur PS Narrow Lt Sz 6,C1776,7212.06
Component Femoral 75Rt,C1776,7212.06
Patella Poly 38X9.5mm,C1776,1803.53
Patella Series A 28X6.2mm,C1776,1803.53
Patella Poly 29X8.0mm,C1776,1803.53
Hip Ball FX Head 43mm,C1776,2288.66
Stem Femoral Sz 9 Std,C1776,5629.98
Stem Humeral Mini 9X83mm,C1776,7412.91
Component Femoral Vanguard 70LT,C1776,7212.06
Femoral Head 22mm 12/14,C1776,1703.62
Shell Multipolar Cup 43mm,C1776,1602.68
Liner Multipolar Cup 22mm ID,C1776,801.34
Femoral Stem Sz 4 St 12/14,C1776,8013.40
Femoral Stem KA SZ 10 Std,C1776,5629.98
Hip Ball Fracture Head 44mm OD,C1776,2288.66
Patella Poly 41X10.0mm,C1776,1803.53
Femoral Stem Sz 15 LM Body,C1776,8013.40
Femoral Stem 15X150mm,C1776,8013.40
Modular Head Std Neck 36mm,C1776,1703.62
Tray Tibial Finned 75mm,C1776,3005.54
Head Evolve Proline 24mm,C1776,6919.54
Humeral Stem Mini 17X83mm,C1776,7412.91
Component Femoral Vangrd RT 70,C1776,6811.39
Tibial Bearing DCM Arcom 55-80,C1776,2604.87
Modular Head Var Offset 54X24X58mm,C1776,7212.06
Femoral Stem Press Fit Sz 12.5,C1776,8013.40
Femoral Stem Sz 6 Std 127mm,C1776,5629.98
Head Bipolar Self Cntr 28mm ID,C1776,1766.45
Femoral Head Articuleze 28mm,C1776,2064.12
Bearing Tibial ant Stab 10X83,C1776,2604.87
Head Bipolar Slf Cntr 28mm ID,C1776,1803.53
Component Femoral 70 LT,C1776,6811.39
Hip Ball Fx Head 48mm OD,C1776,2288.66
Spacer Cement Femoral Comp MED,C1776,9015.59
Spacer Cement Tibial Comp MED,C1776,9015.59
Femoral Stem 10x140mm,C1776,8013.40
Femoral Stem Sz 6 Plasma,C1776,8013.40
Femur Std Rt Sz 6 PSN,C1776,7212.06
Articular Surface Rt 16mm,C1776,4006.70
Articular Surface Rt 12mm,C1776,4006.70
Tibial Bearing Arcom 11x67mm,C1776,2604.87
Femur CR Lt Sz 8 Narrow,C1776,11820.28
Articular Surface Rt 14mm,C1776,4006.70
Articular Surface Lt 13mm,C1776,4006.70
Liner VitE Poly Sz LL 32mm,C1776,4608.22
Articular Surface 12mm Lt,C1776,4006.70
Femoral Stem KA SZ 13 Std,C1776,16040.19
Articular Surface VitE Rt 18mm,C1776,4006.70
Fracture Head Hip Ball 54mm OD,C1776,1661.39
Stem Std Sz 14 129mm,C1776,8668.48
Stem Shoulder 5X83mm,C1776,7411.88
Stem Femoral Sz 11,C1776,9259.70
Femoral Stem Sz 9,C1776,8013.40
Femur Std Lt Sz 5,C1776,8494.41
Tibial Tray Sz 8,C1776,10125.93
Femur Sz 9 LT,C1776,12420.77
Tibial Bearing Sz 8 Vit E 9mm,C1776,8149.36
Femoral Stem Size 5,C1776,8013.40
Box Femoral LT 67.5mm,C1776,6811.39
Bearing Tibial 12mmX71/75mm,C1776,2604.87
Femur Narrow Lt Sz 8,C1776,7212.06
Femur Std Rt Sz 11,C1776,7212.06
Articular Surface Rt 10mm,C1776,4006.70
Component Femoral Vanguard 65 Rt,C1776,6811.39
Head Fem Endoprosthesis 52mm,C1776,2436.98
Femoral Stem KA SZ 14,C1776,17177.31
Femur Std Lt Sz 9,C1776,8494.41
Articular Surface Lt 14mm,C1776,3944.90
Shell 56mm E,C1776,4584.53
Liner 36mm 0Deg E,C1776,3408.27
Stem Sz 5 127Deg,C1776,9833.41
Femoral Head 36mm,C1776,3331.02
Tibial Bearing 55-70mm,C1776,2604.87
