Mnemonic,Name,  Std Price  , Self Pay Price 
4028268,CSR-FOLEY 18FF 5CC 2-WAY, $33.00 , $24.75 
4028269,CSR-CATH FOLEY EDELMAN 16, $152.00 , $114.00 
4028271,CSR-SUTURE SP 3/0 36 BL, $17.00 , $12.75 
4028274,CSR-SUTURE SS-684 3-0 SOF, $5.00 , $3.75 
4028275,CSR SUTURE CM843 2-0 BIOS, $7.00 , $5.25 
4028276,CSR-KIT UNIV CANNULA 5MM, $91.00 , $68.25 
4028277,CSR-KIT PROST BIO FINE NE, $42.00 , $31.50 
4028278,CSR SUTURE SS-685 2-0 SOF, $6.00 , $4.50 
4028279,CSR-KIT DRESS VAC VERSAFO, $189.00 , $141.75 
4028280,CSR-KIT SYNCH CATH ACCESS, $117.00 , $87.75 
4028281,CSR-KIT SYCHROMED REFILL, $111.00 , $83.25 
4028282,CSR-KIT DUAL LUMEN QUINTO, $490.00 , $367.50 
4028283,CSR-DOUBLE MIX KIT, $364.00 , $273.00 
4028284,CSR-DUAL LUMEN CATH KIT, $482.00 , $361.50 
4028286,CSR-SUTURE SL-691 4-0 POLYSOR, $7.00 , $5.25 
4028287,CSR SUTURE UG-863 2-0 SUR, $7.00 , $5.25 
4028292,CSR-PACK OB IV DELV ULTRA, $95.00 , $71.25 
4028293,CSR-PACKING RADIO, $13.00 , $9.75 
4028294,CSR-SUTURE SP 5/0 36 BL, $49.00 , $36.75 
4028295,CSR-BONE VOID FILLER 3CC," $1,390.00 "," $1,042.50 "
4028296,CSR-BONE VOID FILLER 5CC," $2,194.00 "," $1,645.50 "
4028297,CSR-BONE VOID FILLER 10CC," $4,186.00 "," $3,139.50 "
4028300,CSR-CAUTERY OPHTHALMIC, $23.00 , $17.25 
4028301,CSR-BONE SCREW SELF-TAP 6, $512.00 , $384.00 
4028302,CSR-SUTURE SP 6/0 18 BL, $17.00 , $12.75 
4028303,CSR-SUTURE SG 2/0 30 GS-, $6.00 , $4.50 
4028304,CSR-CATHETER UNIV WEDGE R, $51.00 , $38.25 
4028305,CSR-BONE SCREW SELF-TAP 6, $512.00 , $384.00 
4028306,CSR-INTRO PER Q CATH 4FR, $147.00 , $110.25 
4028307,CSR SUTURE CG884 O SURGIG, $6.00 , $4.50 
4028308,CSR-INTRO PER Q CATH 3FR, $147.00 , $110.25 
4028309,CSR-BONE SCREW SELF-TAP 6, $389.00 , $291.75 
4028310,CSR-CAUTERY FINE TIP/HIGHTEMP, $28.00 , $21.00 
4028318,CSR-CHEST DRAINAGE PLEUR-EVA, $127.00 , $95.25 
4028319,CSR-PARS SUTURE IMPLANT KIT," $5,382.00 "," $4,036.50 "
4028320,CSR-IMPL SYS BIOCOMP ACHILLES," $3,510.00 "," $2,632.50 "
4028321,CSR-CATH KIT MALE UNIV MEDLIN, $11.00 , $8.25 
4028322,CSR-TUBE FEED ORAL/ENTERAL 6.5, $79.00 , $59.25 
4028323,CSR-NOZIN NASAL SANITIZER, $8.00 , $6.00 
4028326,CSR EPISTAXIS PACKING WEI, $42.00 , $31.50 
4028327,CSR-BIOKNOT LESS W/ETHIBO, $623.00 , $467.25 
4028328,CSR-ENEMA BAG SUPER (AIR CONT, $32.00 , $24.00 
4028332,CSR-CATH MUCUS TRAP SUC 10FR, $18.00 , $13.50 
4028337,CSR-ANESTHESIA BREATHING CIRC, $30.00 , $22.50 
4028338,CSR-CATHETER SUCTION 14FR KEN, $2.00 , $1.50 
4028343,CSR-BUTTON TRACH SZ 9X27, $365.00 , $273.75 
4028344,CSR-TRACH TUBE 8SCT, $97.00 , $72.75 
4028346,CSR-TRACH TUBE SHILEY LOW PRE, $127.00 , $95.25 
4028347,CSR CATH SECURE, $6.00 , $4.50 
4028353,CSR-CLEANSER-PRO SHIELD (0150, $20.00 , $15.00 
4028354,CSR SKIN PROTECTANT (0300, $20.00 , $15.00 
4028364,CSR-GLOVE SUPERSEN SZ 6YZ, $5.00 , $3.75 
4028365,CSR-GLOVE SUPERSENSE SZ7, $5.00 , $3.75 
4028366,CSR-GLOVE SUPERSEN SZ71/2, $6.00 , $4.50 
4028367,CSR-GLOVE SUPESENSE SZ8, $7.00 , $5.25 
4028375,CSR-SUTURE 4-0 MONOSOF, $14.00 , $10.50 
4028377,CSR-SUTURE 4-0 MONOSOF, $14.00 , $10.50 
4028379,CSR-SUTURE POLYSORB, $13.00 , $9.75 
4028380,CSR SUTURE, $16.00 , $12.00 
4028381,CSR-SUTURE MS 6/0, $13.00 , $9.75 
4028383,CSR SUTURE SP-1682 4-0 SU, $16.00 , $12.00 
4028384,CSR SUTURE GL-122 3-0 POL, $6.00 , $4.50 
4028386,CSR-SUTURE SN-3697, $13.00 , $9.75 
4028387,CSR SUTURE SM-3625 6-0 BI, $14.00 , $10.50 
4028388,CSR-SUTURE VICRYL 3-0 REE, $18.00 , $13.50 
4028392,CSR-SUTURE VP-890 5-0 SUR, $13.00 , $9.75 
4028393,CSR SUTURE SM-3627 4-0 BI, $16.00 , $12.00 
4028394,CSR SUTURE CL-865 1-POLYS, $10.00 , $7.50 
4028396,CSR-DRESSING WOUND CARROS, $-   , $-   
4028397,CSR-DRESSING POSTOP 8 X 4, $7.00 , $5.25 
4028398,CSR-DRESSING POSTOP 10X4, $6.00 , $4.50 
4028399,CSR-DRESS BREG POLAR CARE, $28.00 , $21.00 
4028400,CSR-BREG POLAR CARE 300/P, $379.00 , $284.25 
4028402,CSR-DRESSING CHANGE TRAY, $-   , $-   
4028404,CSR-POUCHES TEMPORARY PACEMAK, $14.00 , $10.50 
4028405,CSR-SUTURE SG-1687 5-0 SURGIG, $14.00 , $10.50 
4028407,CSR-SUTURE SG 1 30 BGS-2, $26.00 , $19.50 
4028408,OR-SUTURE PS 2/0 LL103, $10.00 , $7.50 
4028409,CSR SUTURE CL812 0 POLYSO, $15.00 , $11.25 
4028411,CSR SUTURE VS880 5-0 SOFS, $6.00 , $4.50 
4028413,CSR SUTURE CL885 1 POLYSO, $7.00 , $5.25 
4028420,CSR-TREP TAN DISP BL 7.00, $129.00 , $96.75 
4028421,CSR-TREP TAN DISP BL 7.25, $137.00 , $102.75 
4028422,CSR-TREP TAN DISP BL 7.50, $199.00 , $149.25 
4028428,CSR-SUTURE BS 3/0 27 U/D, $9.00 , $6.75 
4028433,CSR-OBTRY X CV SGL SYS DE," $1,835.00 "," $1,376.25 "
4028434,CSR-ADAPTER UNIVERSAL R, $210.00 , $157.50 
4028435,CSR-INTRO SPG WIRE GU CAT, $18.00 , $13.50 
4028436,CSR-INTRODUC PERCUCAT 4FR, $88.00 , $66.00 
4028437,CSR-TRAY PER Q CATH DR CH, $31.00 , $23.25 
4028438,CSR-TRAY PICC PERQCATH 4FR, $379.00 , $284.25 
4028439,"CSR-Skin Probe, Infant, Dis", $23.00 , $17.25 
4028440,CSR-TRAY STD VENOUS PORT, $944.00 , $708.00 
4028441,CSR-GEMINI PRIMARY SET 11, $18.00 , $13.50 
4028442,CSR-GEMINI BLOOD SET, $34.00 , $25.50 
4028443,CSR-HEPARIN LOCK SET 6, $12.00 , $9.00 
4028444,CSR-GEMINI SET W/.2 MIC F, $27.00 , $20.25 
4028445,CSR-EXTENSION SET 20, $10.00 , $7.50 
4028446,CSR-BURRETTE SET 60 DROP, $33.00 , $24.75 
4028447,CSR-VALVE SMARTSITE, $6.00 , $4.50 
4028449,CSR-TRI PORT EXTENSION SE, $19.00 , $14.25 
4028450,CSR-GRAVITY SET NO BCV, $13.00 , $9.75 
4028451,CSR-SECONDARY SET, $5.00 , $3.75 
4028452,CSR-NEEDLE SPINAL SPROTTE, $37.00 , $27.75 
4028453,CSR-NEEDLE SPINAL 24X3 1/, $39.00 , $29.25 
4028454,CSR-NEEDLE HYPODERMIC 22G, $37.00 , $27.75 
4028455,CSR-NEEDLE TUOHY EPID 6, $59.00 , $44.25 
4028456,CSR-NEEDLE SPIN EPID ANES, $129.00 , $96.75 
4028458,CSR-ADAPTER TOOHY-BORST M, $69.00 , $51.75 
4028459,CSR-MINI VOLUME EXT SET, $6.00 , $4.50 
4028460,CSR-STA TABLE STONE SMALL, $386.00 , $289.50 
4028461,CSR-STA TABLE STONE MEDIU, $386.00 , $289.50 
4028463,CSR-VENTED/NON-VENTED SET, $7.00 , $5.25 
4028464,CSR-TRAY FOLEY LATEX FREE, $69.00 , $51.75 
4028468,CSR-NEEDLE INSL REG BLOCK, $33.00 , $24.75 
4028469,CSR-FILTER LINE ADULT/PED, $28.00 , $21.00 
4028470,CSR-EXTENSION SET ENTERAL, $7.00 , $5.25 
4028471,CSR-TRACH BUTTON 9X27, $-   , $-   
4028472,CSR-PORT A CATH DUAL LUMEN," $1,980.00 "," $1,485.00 "
4028473,CSR-TRAY VAGINAL SMALL, $24.00 , $18.00 
4028474,CSR-TRAY URINE METER 350, $62.00 , $46.50 
4028475,CSR-TEB MONITOR USAGE ANESTH, $-   , $-   
4028476,CSR-STAPLE TABLE STONE LG, $303.00 , $227.25 
4028477,"CSR-Stapler, Skin Disposa", $16.00 , $12.00 
4028478,CSR-STAPLER SKIN DISP 3M, $26.00 , $19.50 
4028481,OR-CATH BALLOON BRIL CH20, $26.00 , $19.50 
4028484,CSR-MODULE IV ORANGE, $157.00 , $117.75 
4028485,CSR-CATHATER FOLEY 30CC14, $20.00 , $15.00 
4028486,CSR-FLUID WARMER AND HEAT, $61.00 , $45.75 
4028487,CSR-DISTAL CENTRALIZER 10, $343.00 , $257.25 
4028489,CSR-ESOPHAGEAL DETECTOR D, $19.00 , $14.25 
4028490,CSR-LMA USE CHARGE, $16.00 , $12.00 
4028491,CSR-SHIELD NIPPLE, $14.00 , $10.50 
4028492,CSR-DIAPER ADULT LARGE, $23.00 , $17.25 
4028493,CSR-SHOE PO MALE SM, $37.00 , $27.75 
4028494,CSR-SHOE PO MALE MED, $37.00 , $27.75 
4028495,CSR-SHOE PO MALE LG, $39.00 , $29.25 
4028496,CSR-SHOE PO MALE XLG, $41.00 , $30.75 
4028497,CSR-SHOE FEMALE SM, $37.00 , $27.75 
4028498,CSR-SHOE PO FEMALE MED, $38.00 , $28.50 
4028499,CSR-SHOE PO FEMALE LG, $37.00 , $27.75 
4028500,CSR-BALLOON SPACEMAKER, $418.00 , $313.50 
4028502,CSR CATH INTRO UMBIL DISP, $4.00 , $3.00 
4028503,CSR INTRA SITE PROT CHILD, $7.00 , $5.25 
4028504,CSR MARLEX MESH PR PLUG L, $623.00 , $467.25 
4028505,CSR INTRA SITE PROTECT IF, $11.00 , $8.25 
4028506,CSR-INDWELLING SLIT, $-   , $-   
4028507,CSR-SYRINGE NACL 3CC, $63.00 , $47.25 
4028508,CSR-NEEDLE SD/PORT 18GA, $51.00 , $38.25 
4028509,CSR-SUCT BULB TIP YANKAUE, $4.00 , $3.00 
4028510,CSR-TRAY DRESSING CHANGE, $14.00 , $10.50 
4028511,CSR-ENEMA TP RET BE FL LF, $11.00 , $8.25 
4028520,CSR-SCREW CORTICAL 4.5X36, $-   , $-   
4028532,CSR-ELECTRODE VAPORIZATION, $-   , $-   
4028533,CSR-ELECTRODE VAPORTOME, $-   , $-   
4028536,CSR-CUFF BP DISP AD 5.75X21.5, $5.00 , $3.75 
4028537,CSR-GOWN REINFORCED XL, $17.00 , $12.75 
4028538,CSR-ELECTRODE ANG END 3.5, $476.00 , $357.00 
4028539,CSR-CAN ORAL NASAL 02/C02, $39.00 , $29.25 
4028540,CSR-SCORE FLEX CYSTO,, $-   
4028540B,CSR-SCORE FLEX CYSTO, $482.00 , $361.50 
4028541,CSR-CANN NASAL CURVE ADUL, $3.00 , $2.25 
4028547,CSR-PROBE VAPAR LP, $458.00 , $343.50 
4028548,CSR-AIRWAY NASOPH 26FR LF, $14.00 , $10.50 
4028549,CSR-AIRWAY NASOPH 28FR LF, $14.00 , $10.50 
4028550,CSR-AIRWAY NASOPH 30FR LF, $16.00 , $12.00 
4028551,CSR-AIRWAY NASOPH 32FR LF, $16.00 , $12.00 
4028600,CSR-SET TESIO VENOUS EXT, $61.00 , $45.75 
4028601,CSR-SET TESIO ARTER EX BL, $61.00 , $45.75 
4028602,CSR-SET PROC ST ABLATION," $1,661.00 "," $1,245.75 "
4028603,CSR-SET INFUSION W/2 PORT, $20.00 , $15.00 
4028605,CSR-SET HI VAL FLOW DISP T, $139.00 , $104.25 
4028606,CSR-SET STND FLOW TUB RANG, $37.00 , $27.75 
4028607,CSR-SET INTRODUCER 16 FR, $287.00 , $215.25 
4028608,CSR-SET INTRODUCER 12 FR, $315.00 , $236.25 
4028630,CSR PCSR PRECEPT PACK, $47.00 , $35.25 
4028632,"CSR-Breast Pump, 1 Hand Ele", $21.00 , $15.75 
4028636,CSR-MERCONIUM ASPIRATOR, $13.00 , $9.75 
4028637,CSR-ELECTRODE QUIKCOMBO PADS, $96.00 , $72.00 
4028638,CSR SNARE W/ LARGE OVAL, $87.00 , $65.25 
4028640,CSR-CO-SET, $56.00 , $42.00 
4028642,CSR SNARE W/ MINI OVAL, $46.00 , $34.50 
4028645,CSR-LEVEEN 10CC INFLATOR, $293.00 , $219.75 
4028648,"CSR-Brief, Stretch/Super Sz", $7.00 , $5.25 
4028649,CSR CIRCUMCISION STRAP BE, $25.00 , $18.75 
4028650,CSR-FORCEP PED BIOPSY 160, $175.00 , $131.25 
4028651,CSR-FRCP BIOPS PIRANA 3FR, $866.00 , $649.50 
4028652,CSR-FORCEP MACALUSO STENT, $210.00 , $157.50 
4028653,CSR-TEMP PACEMAKER GENERATOR, $244.00 , $183.00 
4028656,"CSR-BRIEF,STRETCH,X SUPER S", $9.00 , $6.75 
4028657,"CSR-Inner Cannula, #4 Disp", $13.00 , $9.75 
4028658,CSR HEMACOMBISTIX, $155.00 , $116.25 
4028668,CSR ATHROMBIC SLV KNEE KE,, $-   
4028668B,CSR-ARTHROMIC SLV KNEE, $160.00 , $120.00 
4028669,CSR-GASTRIC LAVAGE SYSTEM ADU, $291.00 , $218.25 
4028670,CSR-ZEROWET SPLASHSHIELD, $6.00 , $4.50 
4028671,CSR-CAP SHAMPOO/CONDITION, $11.00 , $8.25 
4028672,CSR-CBC 1/8 CONSTAVAC, $435.00 , $326.25 
4028674,CSR-MORGAN MEDI-FLOW LENS, $90.00 , $67.50 
4028676,CSR-STRYKFLOW IRRIGATION SYST, $286.00 , $214.50 
4028677,CSR PESSARY KIT NON-RUBBE, $204.00 , $153.00 
4028678,CSR-DECANNULATION STOPPER, $30.00 , $22.50 
4028680,CSR CHEMSTRIP-ADVANTAGE, $3.00 , $2.25 
4028682,CSR-MASK INFANT INFALT SZ 2, $12.00 , $9.00 
4028685,CSR-KIT PESSARY KIT RUBBER, $210.00 , $157.50 
4028686,CSR-EXT SET KANGAROO Y SI, $6.00 , $4.50 
4028687,CSR-CANNULA FIX/TEND GRIP, $6.00 , $4.50 
4028688,CSR-CANNULA DIVIDED ADULT, $14.00 , $10.50 
4028689,CSR-DETACHOL ADHESIVE REMOVER, $5.00 , $3.75 
4028692,CSR-ER HAND SET (CSR), $5.00 , $3.75 
4028694,CSR-AMBULATORY SUTURE TRA, $27.00 , $20.25 
4028697,CSR-SUCTION ORA SWAB BRUSH, $31.00 , $23.25 
4028700,CSR HOOD W/ULTRA EFFICIEN, $91.00 , $68.25 
4028701,CSR-PACK HALF DRAPE, $5.00 , $3.75 
4028709,CSR-INTRAN PRES CATH IUP400 (, $132.00 , $99.00 
4028713,CSR-REFILL KIT (SYNCHROMED PU, $131.00 , $98.25 
4028717,CSR-MASTISOL LIQUID ADHESIVE, $6.00 , $4.50 
4028718,CSR-BUTTON 24FRX2.4CM, $482.00 , $361.50 
4028719,CSR-PONSKY GAUD SIL PEG20, $437.00 , $327.75 
4028720,CSR-BUTTON 24FRX3.4CM, $482.00 , $361.50 
4028721,CSR-GASTRO PERC ENDO 24FR, $500.00 , $375.00 
4028722,CSR-PLATE LCP 1/3 TUBU 5H, $420.00 , $315.00 
4028723,CSR-BLADE OSCIL 10X18.5MM, $68.00 , $51.00 
4028724,CSR-SCREW BONE CAN 6.5X75, $141.00 , $105.75 
4028725,CSR-WIRE KIRSCHNER .045X9, $59.00 , $44.25 
4028726,CSR-BUTTON 24FRX4.4CM, $482.00 , $361.50 
4028727,CSR-BUTTON 28FRX4.3CM, $475.00 , $356.25 
4028728,CSR-BUTTON 18FRX2.4CM, $482.00 , $361.50 
4028729,CSR-LIGATOR MULTI BAND 6, $936.00 , $702.00 
4028730,CSR-SCREW BONE CANC6.5X65, $103.00 , $77.25 
4028731,CSR-BLADE TI HELIC 11X105," $1,189.00 ", $891.75 
4028732,CSR-PLATE LCP RECONSTRU 7," $1,009.00 ", $756.75 
4028733,CSR-PLATE LCP RECONSTRU 6," $2,063.00 "," $1,547.25 "
4028734,CSR-PLATE LCP RECONSTRU 5, $860.00 , $645.00 
4028735,CSR-WIRE KIRSCH W/1.6X150, $69.00 , $51.75 
4028736,CSR-DILAT BAL 45-49.5-54, $717.00 , $537.75 
4028737,CSR-DILATOR BAL 54-57-60, $586.00 , $439.50 
4028738,CSR-TUBE J/PEG 8.5 FR, $394.00 , $295.50 
4028739,CSR-DILATOR ESOPH PYLORIC, $630.00 , $472.50 
4028740,CSR-ADAPTER UNIVER FEEDIN, $143.00 , $107.25 
4028742,CSR-PLATE LCP 10HOLE 137M, $630.00 , $472.50 
4028743,CSR-PLATE LCP 9HOLE 124MM, $754.00 , $565.50 
4028744,CSR-PLATE LCP 6 HOLE 85MM, $635.00 , $476.25 
4028745,CSR-PLATE LCP 5 HOLE 72MM, $605.00 , $453.75 
4028746,CSR-PLATE LCP 1/3 TUB 10H, $852.00 , $639.00 
4028747,CSR-PLATE LCP 1/3 TUB 12H, $448.00 , $336.00 
4028748,CSR-PLATE LCP 5 HOLE, $605.00 , $453.75 
4028749,CSR-BIT DRILL 2.0MM, $271.00 , $203.25 
4028750,CSR-LOCKING SCREW 24MM, $352.00 , $264.00 
4028751,CSR-LOCKING SCREW 26MM, $352.00 , $264.00 
4028752,CSR-LOCKING SCREW 28MM, $352.00 , $264.00 
4028753,CSR-LOCKING SCREW 30MM, $352.00 , $264.00 
4028754,CSR-LOCKING SCREW 32MM, $366.00 , $274.50 
4028755,CSR-LOCKING SCREW 34MM, $352.00 , $264.00 
4028756,CSR-LOCKING SCREW 40MM, $366.00 , $274.50 
4028757,CSR-LOCKING SCREW 45MM, $366.00 , $274.50 
4028758,CSR-LOCKING SCREW 50MM, $366.00 , $274.50 
4028759,CSR-LOCKING SCREW 55MM, $352.00 , $264.00 
4028760,CSR-LOCKING SCREW 60MM, $352.00 , $264.00 
4028761,CSR-PLATE T LCP OBLIQ LT7, $787.00 , $590.25 
4028762,CSR-PLATE T LCP OBLIQ LT5, $787.00 , $590.25 
4028763,CSR-PLATE T LCP OBLIQ RT3, $695.00 , $521.25 
4028764,CSR-PLATE T LCP OBLIQ RT4, $720.00 , $540.00 
4028765,CSR-PLATE T LCP OBLIQ RT5, $787.00 , $590.25 
4028766,CSR-PLATE T LCP OBLIQ RT7, $842.00 , $631.50 
4028767,CSR-PLATE PROXIMAL HUM 3H," $2,439.00 "," $1,829.25 "
4028768,CSR-PLATE PROXIMAL HUM 5H," $2,510.00 "," $1,882.50 "
4028769,CSR-SET SMALL FRAG LOCKIN, $24.00 , $18.00 
4028770,CSR-PLATE T LCP RT ANG 4H, $688.00 , $516.00 
4028771,CSR-PLATE T LCP RT ANG 5H, $698.00 , $523.50 
4028772,CSR-PLATE T LCP RT ANG 7H, $939.00 , $704.25 
4028773,CSR-PLATE LCP 3.5MM 14 HO," $1,135.00 ", $851.25 
4028774,CSR-PLATE LCP 3.5MM 12 HO, $817.00 , $612.75 
4028775,CSR-PLATE LCP RECONST 12H," $1,153.00 ", $864.75 
4028776,CSR-PLATE LCP RECONST 10H," $1,006.00 ", $754.50 
4028777,CSR-PLATE LCP RECONST 8HO," $1,044.00 ", $783.00 
4028778,CSR-THUNDERBEAT 9.7X20," $1,980.00 "," $1,485.00 "
4028779,CSR-THUNDERBEAT 5MMX10CM," $1,692.00 "," $1,269.00 "
4028780,CSR-THUNDERBEAT 5MMX35CM," $1,692.00 "," $1,269.00 "
4028781,CSR-SONICBEAT 5MMX30CM," $1,548.00 "," $1,161.00 "
4028782,CSR-MOD CALCAR FEM PROX45B," $23,487.00 "," $17,615.25 "
4028783,CSR-MAL/HEAD CALCAR STEM11X165," $9,213.00 "," $6,909.75 "
4028784,CSR-DRESS CUTIMED SILTEC SORBA, $38.00 , $28.50 
4028785,CSR-SCREW CENTRAL 6.5X20MM, $359.00 , $269.25 
4028786,CSR-SCREW LOCK SLFTPNG5MMX70MM, $778.00 , $583.50 
4028787,CSR-SCREW PERIPROSTHETIC 5X12," $1,127.00 ", $845.25 
4028788,CSR-SCREW PERIPOSTHETIC 5X14," $1,127.00 ", $845.25 
4028789,CSR-SCREWLOCK CANNU 7.3X75," $1,548.00 "," $1,161.00 "
4028790,CSR-SCREW LOCKSLF TPNG 5MMX18M, $778.00 , $583.50 
4028791,CSR-DRESSING POLYDERM HYDROPHI, $36.00 , $27.00 
4028792,CSR-BEARING MENISCAL MEDLT5MM," $3,345.00 "," $2,508.75 "
4028793,CSR-TIBIAL TRAY MEDIAL LT STAN," $7,146.00 "," $5,359.50 "
4028794,CSR-OXFORD PARTIAL KNEE CEMENT," $1,844.00 "," $1,383.00 "
4028795,CSR-FEMORAL RETAIN CRUCIA#8LFT," $8,640.00 "," $6,480.00 "
4028796,CSR-TIBIAL COMPONENT#7," $6,120.00 "," $4,590.00 "
4028797,CSR-TIBIAL BEARING INSERT7X19," $3,600.00 "," $2,700.00 "
4028798,CSR-FEMORAL RETAIN CRUCIA#7LFT," $8,640.00 "," $6,480.00 "
4028799,CSR-TIBIAL BEARING INSERT 7X9," $3,600.00 "," $2,700.00 "
4028832,CSR SUTURE VP976 3-0 SURG, $23.00 , $17.25 
4028843,CSR SUTURE CL853, $17.00 , $12.75 
4028844,CSR SUTURE CG885, $9.00 , $6.75 
4028845,CSR SUTURE CL893, $18.00 , $13.50 
4028856,CSR-SUTURE, $26.00 , $19.50 
4028857,CSR-SUTURE SS 2/0 60MM ST CUT, $14.00 , $10.50 
4028858,CSR-SUTURE 6-0 FAST ABSORB, $59.00 , $44.25 
4028865,CSR-SUTURE SP 6/0 30 BL, $130.00 , $97.50 
4028867,CSR SUTURE CD496 2 SURGID, $13.00 , $9.75 
4028869,CSR-DETECTOR C02 EASY CAP, $47.00 , $35.25 
4028871,CSR SUTURE SN-1955 5-0 MO, $17.00 , $12.75 
4028872,CSR CD499-5 SURGIDAC, $13.00 , $9.75 
4028875,CSR-DEVICE KNOTLESS TISSUE CLO, $108.00 , $81.00 
4028876,CSR BLOOD PRESSURE CUFF D, $49.00 , $36.75 
4028878,CSR-SUT ENDOKNOT 3-TAPER, $115.00 , $86.25 
4028880,CSR-BIT CANNULATED 2.0, $670.00 , $502.50 
4028883,CSR-SUTURE SP 4/0 36 BLK, $20.00 , $15.00 
4028884,CSR-CANNULA TRACH SHILEY, $127.00 , $95.25 
4028885,CSR-CANNULA TRACH SHILEY, $127.00 , $95.25 
4028886,CSR-CANNULA CLEAR 6.0X55M, $89.00 , $66.75 
4028887,CSR-AIRWAY NASOPHARYNGEAL, $11.00 , $8.25 
4028888,CSR-AIRWAY NASOPHARYNGEAL, $11.00 , $8.25 
4028889,CSR-NASOPHARYNGEAL PVC 29, $11.00 , $8.25 
4028890,CSR-AIRWAY NASOPHARYNGEAL, $11.00 , $8.25 
4028891,CSR-EXTENSION SET, $5.00 , $3.75 
4028893,CSR-FEEDER HABERMAN, $59.00 , $44.25 
4028894,CSR-FEEDING SET, $19.00 , $14.25 
4028895,CSR-FEEDING SET BAG #773642, $20.00 , $15.00 
4028901,CSR-CA ORAL NAS 02CO2 PED, $49.00 , $36.75 
4028903,CSR-SET INFUSION 22GAX3/4, $27.00 , $20.25 
4028906,CSR-SET BLOOD COLL 23X3/4, $4.00 , $3.00 
4028907,CSR-BELT OSTOMY MEDIUM, $41.00 , $30.75 
4028908,CSR-DRAIN IRRIGATION SLEE, $12.00 , $9.00 
4028909,CSR-BAG IRRIATION OSTOMY, $172.00 , $129.00 
4028910,CSR-LUBRICANT STOMA OSTOM, $38.00 , $28.50 
4028911,CSR-OSTOMY CONE IRRIGATIO, $225.00 , $168.75 
4028912,CSR-LOCK SLEEVE TITAN 120, $619.00 , $464.25 
4028913,CSR-VAG SPEC SM DISP ATT, $9.00 , $6.75 
4028914,CSR-VAG SPEC MED DISP ATT, $9.00 , $6.75 
4028916,CSR-GLASSES GREEN LENS, $10.00 , $7.50 
4028917,CSR-TRAY URETHRAL(LATEX FREE), $14.00 , $10.50 
4028918,CSR-TRAY URINE METER LATE, $49.00 , $36.75 
4028919,CSR-CATHETER FOLEY 16FR 5, $13.00 , $9.75 
4028920,CSR-CATH SILICONE 30CC 20, $23.00 , $17.25 
4028921,CSR-TUBE JEJUNAL 10FR R, $47.00 , $35.25 
4028922,CSR-TUBE JEJUNAL 8FR R, $47.00 , $35.25 
4028925,CSR-SUTURE SP 0 30 BL GS, $9.00 , $6.75 
4028926,CSR-PACEMAKER LEAD-5592," $1,428.00 "," $1,071.00 "
4028927,CSR-PACEMAKER LEAD-5092," $1,428.00 "," $1,071.00 "
4028929,CSR-SUTURE UMBILICAL TAPE, $9.00 , $6.75 
4028933,CSR-ELECTRO CUT LOOP 24FR, $309.00 , $231.75 
4028935,CSR-ELECTRODE QUICKCOMBO PADS, $152.00 , $114.00 
4028936,CSR-SKIN STAPLER CONCORDE, $148.00 , $111.00 
4028937,CSR-SKIN STAPLER SIGNET-2, $40.00 , $30.00 
4028939,CSR-MODUAL INTUBATION WHI, $123.00 , $92.25 
4028940,CSR-HEEL & ELBOW PROTECTO, $28.00 , $21.00 
4028941,CSR-HEEL & ELBOW PROTECTO, $28.00 , $21.00 
4028942,CSR-MODULE OXYGEN RED, $68.00 , $51.00 
4028943,CSR-MODULE OXYGEN PURPLE, $47.00 , $35.25 
4028944,CSR-MODULE OXYGEN YELLOW, $47.00 , $35.25 
4028945,CSR-MODULE OXYGEN WHITE, $47.00 , $35.25 
4028946,CSR-OXYGEN MODULE BLUE, $47.00 , $35.25 
4028947,CSR-OXYGEN MODULE ORANGE, $47.00 , $35.25 
4028948,CSR-MODULE 02 DEL GREEN, $47.00 , $35.25 
4028949,CSR-MODULE INTUBATION RED, $140.00 , $105.00 
4028950,CSR-MODULE INTUBATION PUR, $131.00 , $98.25 
4028951,CSR-SECONDARY SET (9987), $131.00 , $98.25 
4028952,CSR-MODULE INTUBATION WHI, $131.00 , $98.25 
4028953,CSR-MODULE INTUBATION BLU, $131.00 , $98.25 
4028954,CSR-MODULE INTUBATION ORA, $131.00 , $98.25 
4028955,CSR-MODULE INTUBATION GRE, $140.00 , $105.00 
4028956,CSR-MODULE IV RED, $157.00 , $117.75 
4028957,CSR-MODULE IV PURPLE, $145.00 , $108.75 
4028958,CSR-MODULE IV YELLOW, $157.00 , $117.75 
4028959,CSR-MODULE IV WHITE, $157.00 , $117.75 
4028960,CSR-MODULE IV BLUE, $145.00 , $108.75 
4028962,CSR-MODULE IV GREEN, $157.00 , $117.75 
4028963,CSR-MODULE INTRAOSSEUS RE, $182.00 , $136.50 
4028964,CSR-MODULE INTRAOSSEUS PU, $196.00 , $147.00 
4028965,CSR-MODULE INTRAOSSEUS YE, $196.00 , $147.00 
4028966,CSR-MODULE INTRAOSSEUS WH, $196.00 , $147.00 
4028967,CSR-MODULE INTRAOSSEUS BL, $196.00 , $147.00 
4028968,CSR-LIP MOISTURIZER 1/2 O, $6.00 , $4.50 
4028969,CSR-CATH TROCAR (CHEST TUBE), $69.00 , $51.75 
4028970,CSR-CATHETER TROCAR 12FR, $44.00 , $33.00 
