"SVCCD","Description","PRICE1","As of Date"
"43670884","INFLUENZA VIRUS AB  ",504.53,"2/5/2019"
"43670885","IMMUNOASSAY, OTHER  ",514.35,"2/5/2019"
"43671685","COMPATIB TEST AHG   ",469.56,"2/5/2019"
"43674109","ALLERGEN IGE QUANT  ",76.85,"2/5/2019"
"43674152","EHRLICHIA AB        ",73.64,"2/5/2019"
"43674213","ALLERGEN IGE QUANT  ",79.74,"2/5/2019"
"43674305","SHIGA-LIKE TOX AG,EI",37.46,"2/5/2019"
"43675152","CULTURE FUNGUS BLOOD",712.71,"2/5/2019"
"43676000","DETECT AGNTNOS,DNAAM",1420.73,"2/5/2019"
"43676134","ANA,TITER           ",580.09,"2/5/2019"
"43676514","CALCIUM IONIZED     ",616.58,"2/5/2019"
"43677181","ALLERGEN IGE QUANT  ",79.74,"2/5/2019"
"43677183","IMMUNOASSAY, RIA    ",1043.86,"2/5/2019"
"43677364","CATECHOLAMINES URINE",971.24,"2/5/2019"
"43677421","ESTRIOL             ",770.83,"2/5/2019"
"43677819","GLUCOSE, BODY FLUID ",196.67,"2/5/2019"
"43678165","FLUORESCENT AB,TITER",61.72,"2/5/2019"
"43678176","HIV-1, DNA,AMP PROBE",183.09,"2/5/2019"
"43678437","LEAD                ",456.53,"2/5/2019"
"43678990","OXALATE             ",135.09,"2/5/2019"
"43679002","ALLERGEN IGE QUANT  ",73.84,"2/5/2019"
"43679005","ALLERGEN IGE QUANT  ",87.28,"2/5/2019"
"43679013","PHENYLALANINE, BLOOD",443.35,"2/5/2019"
"43679014","IMMUNOASSAY, OTHER  ",400.16,"2/5/2019"
"43679026","VITAMIN ASSAY, NOS  ",102.66,"2/5/2019"
"43679147","INFLU B ASSAY W-OP  ",320.46,"2/5/2019"
"43679147","INFLUENZA ASSAY W-OP",320.46,"2/5/2019"
"43679148","INFLU B ASSAY W-OP  ",320.46,"2/5/2019"
"43679148","INFLUENZA ASSAY W-OP",320.46,"2/5/2019"
"43679153","CORTISOL TOTAL      ",83.51,"2/5/2019"
"43679154","LEGIONELLA AB       ",134.83,"2/5/2019"
"43679328","PROTEIN TOT OTHR SRC",504.53,"2/5/2019"
"43679336","PROTEIN TOT SER PLWB",281.40,"2/5/2019"
"43679493","RBC COUNT           ",274.19,"2/5/2019"
"43679503","TUMOR AG, OTHER     ",300.91,"2/5/2019"
"43679533","D-DIMER, QUANT      ",714.42,"2/5/2019"
"43679543","IMMUNOELECTRO, OTH  ",390.68,"2/5/2019"
"43679569","PROTHROMBIN TIME    ",543.08,"2/5/2019"
"43679570","THROMBOPLAST TIMEPTT",770.83,"2/5/2019"
"43679577","GENOTYPE,DNA,HEPAT C",1973.44,"2/5/2019"
"43679590","ACTINOMYCES AB      ",331.90,"2/5/2019"
"43679591","IMMUNOASSAY, NOS    ",1008.06,"2/5/2019"
"43679611","ENTEROVIRUS AB      ",70.98,"2/5/2019"
"43679613","ENTEROVIRUS AB      ",70.98,"2/5/2019"
"43679616","AMINO ACID QUAN 6+  ",1479.90,"2/5/2019"
"43679634","IMMUNOELECTRO, OTH  ",138.71,"2/5/2019"
"43679648","ORGAN ACID,SIN,QUAN ",798.73,"2/5/2019"
"43679724","T3,TOTAL            ",423.18,"2/5/2019"
"43679758","THYROXINE T4,TOTAL  ",948.25,"2/5/2019"
"43679760","DETECT AGNTNOS,DNAAM",372.09,"2/5/2019"
"43679790","IRON BINDING CAPACIT",195.52,"2/5/2019"
"43679791","IMMUNOASSAY, OTHER  ",153.87,"2/5/2019"
"43679804","RICKETTSIA AB       ",253.29,"2/5/2019"
"43679805","RICKETTSIA AB       ",253.29,"2/5/2019"
"43679823","TESTOSTERONE, TOTAL ",917.95,"2/5/2019"
"43679879","LEGIONELLA AB       ",30.34,"2/5/2019"
"43679888","SPECTROPHOTO, NOS   ",113.56,"2/5/2019"
"43679896","INHIBIN A           ",126.04,"2/5/2019"
"43679980","TOXOPLASMA AB       ",640.99,"2/5/2019"
"43680053","GENERAL HEALTH PANEL",726.86,"2/5/2019"
"43680055","OBSTETRIC PANEL     ",2991.56,"2/5/2019"
"43680085","HEMOGLOBIN          ",222.40,"2/5/2019"
"43680169","EVEROLIMUS QT       ",185.50,"2/5/2019"
"43680178","MAGNESIUM           ",46.46,"2/5/2019"
"43680184","PHENOBARBITAL       ",406.10,"2/5/2019"
"43680268","ASCORBIC ACID       ",635.75,"2/5/2019"
"43681215","BRCA1 GENE ANALY FV ",624.36,"2/5/2019"
"43681217","BRCA2 GENE ANALY FV ",624.36,"2/5/2019"
"43681240","F2 GEN ANALY 20210GA",252.03,"2/5/2019"
"43681403","MOLEC PATH LEV 4    ",437.06,"2/5/2019"
"43682009","URINALYSIS          ",192.29,"2/5/2019"
"43682040","ALBUMIN SERUM       ",179.07,"2/5/2019"
"43682085","ALDOLASE            ",395.61,"2/5/2019"
"43682138","ANTIDPRS TRIC MS 1-2",943.88,"2/5/2019"
"43682150","AMYLASE             ",1070.30,"2/5/2019"
"43682270","BLD OCCULT FECES 1-3",225.02,"2/5/2019"
"43682306","VITAMIN D 25OH      ",411.59,"2/5/2019"
"43682307","DIHYDROXY VITAMIN D ",499.55,"2/5/2019"
"43682310","CALCIUM TOTAL       ",246.90,"2/5/2019"
"43682340","CALCIUM URI QN TIMED",59.93,"2/5/2019"
"43682355","CALCULUS ANAL QUAL  ",1098.68,"2/5/2019"
"43682372","CARBAMAZEPINE TOTAL ",339.40,"2/5/2019"
"43682374","CARBON DIOXIDE CO2  ",221.95,"2/5/2019"
"43682375","CARBON MONOXIDE QUAN",74.52,"2/5/2019"
"43682390","CERULOPLASMIN       ",693.24,"2/5/2019"
"43682465","CHOLESTEROL TOTAL   ",1055.95,"2/5/2019"
"43682480","CHOLINESTERASE SERUM",466.54,"2/5/2019"
"43682520","COCAINE MS          ",70.11,"2/5/2019"
"43682525","COPPER SERUM        ",319.42,"2/5/2019"
"43682550","CPK TOTAL           ",455.21,"2/5/2019"
"43682552","CPK ISOENZYMES      ",482.90,"2/5/2019"
"43682565","CREATININE BLOOD    ",338.81,"2/5/2019"
"43682570","CREATININE UR-OTHER ",414.86,"2/5/2019"
"43682575","CREATININE CLEARANCE",1029.82,"2/5/2019"
"43682606","VITAMIN B-12        ",247.30,"2/5/2019"
"43682656","ANTIDPRS TRIC MS 1-2",79.61,"2/5/2019"
"43682668","ERYTHROPOIETIN      ",802.40,"2/5/2019"
"43682670","ESTRADIOL           ",1002.12,"2/5/2019"
"43682705","FAT-LIPID FECES QUAL",871.86,"2/5/2019"
"43682728","FERRITIN            ",353.87,"2/5/2019"
"43682730","FIBRINOGEN ACTIVITY ",309.40,"2/5/2019"
"43682745","FOLIC ACID SERUM    ",207.79,"2/5/2019"
"43682943","GLUCAGON            ",211.69,"2/5/2019"
"43682947","GLUCOSE, QUANT      ",233.87,"2/5/2019"
"43682951","GLUCOSE TOL, 3 SPECS",399.22,"2/5/2019"
"43682951","GTT 3 SPEC          ",399.22,"2/5/2019"
"43682955","G6PD, QUANT         ",415.86,"2/5/2019"
"43682977","GGT                 ",290.80,"2/5/2019"
"43682996","HCG, QUAL           ",886.85,"2/5/2019"
"43683000","FOLLICLE STIM HORM  ",625.95,"2/5/2019"
"43683002","LEUTEINIZING HORMONE",717.14,"2/5/2019"
"43683003","GROWTH HORMONE      ",731.90,"2/5/2019"
"43683010","HAPTOGLOBIN, QUANT  ",861.97,"2/5/2019"
"43683054","SICKLE CELL TEST RED",28.27,"2/5/2019"
"43683540","IRON                ",195.51,"2/5/2019"
"43683632","LACTATE DEHYDROLDH  ",241.99,"2/5/2019"
"43683690","LIPASE              ",813.22,"2/5/2019"
"43683700","FAT-LIPID FECES QUAN",651.82,"2/5/2019"
"43683725","LITHIUM             ",415.75,"2/5/2019"
"43683735","MAGNESIUM           ",870.10,"2/5/2019"
"43683873","MYELIN BASIC PROTEIN",252.84,"2/5/2019"
"43683895","UREA NITROGEN,URINE ",413.14,"2/5/2019"
"43683916","OLIGOCLONAL BANDS   ",579.48,"2/5/2019"
"43683935","OSMOLALITY,URINE    ",520.63,"2/5/2019"
"43683970","PARATHORMONE PTH    ",650.85,"2/5/2019"
"43683986","PH FLUID,NOS        ",141.58,"2/5/2019"
"43684045","PHENYTOIN TOTAL     ",1271.18,"2/5/2019"
"43684075","PHOSPHATASE,ALKALINE",381.20,"2/5/2019"
"43684078","PHOSPHATASE,ALK ISO ",435.80,"2/5/2019"
"43684100","PHOSPHORUS, BLOOD   ",576.97,"2/5/2019"
"43684110","PORPHOBILINOGEN,QUAN",528.28,"2/5/2019"
"43684112","PAMG-1 QUALITATIVE  ",168.54,"2/5/2019"
"43684134","POTASSIUM, URINE    ",36.27,"2/5/2019"
"43684144","PROGESTERONE        ",620.35,"2/5/2019"
"43684146","PROLACTIN           ",780.13,"2/5/2019"
"43684295","SODIUM,SER PL OR WB ",231.59,"2/5/2019"
"43684300","SODIUM, URINE RANDOM",36.27,"2/5/2019"
"43684404","TESTOSTERONE, FREE  ",385.21,"2/5/2019"
"43684420","THEOPHYLLINE        ",270.96,"2/5/2019"
"43684425","VITAMIN B-1         ",1770.81,"2/5/2019"
"43684443","THYROID STIM TSH    ",698.23,"2/5/2019"
"43684446","VITAMIN E           ",122.55,"2/5/2019"
"43684450","TRANSFERASE AST     ",743.25,"2/5/2019"
"43684460","TRANSFERASE ALT     ",252.70,"2/5/2019"
"43684478","TRIGLYCERIDES       ",620.51,"2/5/2019"
"43684479","T3-T4 UPTAKE        ",370.71,"2/5/2019"
"43684482","T3,REVERSE          ",309.13,"2/5/2019"
"43684590","VITAMIN A           ",130.94,"2/5/2019"
"43684695","GENTAMICIN          ",996.71,"2/5/2019"
"43684810","TOBRAMYCIN          ",629.50,"2/5/2019"
"43685012","WBC COUNT           ",138.28,"2/5/2019"
"43685013","FACTOR VIII, AHG    ",1192.53,"2/5/2019"
"43685028","CBC W-PLT AUTO COMPD",548.34,"2/5/2019"
"43685044","RETIC COUNT, MANUAL ",171.43,"2/5/2019"
"43685220","FACTOR V ASSAY      ",1196.18,"2/5/2019"
"43685290","FACTOR XIII         ",871.86,"2/5/2019"
"43685300","ANTITHROMBIN IIIACTI",60.71,"2/5/2019"
"43685341","THROMBOPLAST TIMEPTT",446.03,"2/5/2019"
"43685500","PHENYTOIN FREE      ",91.92,"2/5/2019"
"43685576","PLATELET AGGREGATION",290.68,"2/5/2019"
"43685610","PROTHROMBIN TIME    ",296.81,"2/5/2019"
"43685863","ALCOHOLS MS         ",629.94,"2/5/2019"
"43686006","HETEROPHILE AB SCREE",340.91,"2/5/2019"
"43686017","ANTIBODY SCREEN, RBC",545.12,"2/5/2019"
"43686022","PLATELET AB         ",782.74,"2/5/2019"
"43686026","DIRECT COOMBS TEST  ",469.56,"2/5/2019"
"43686038","ANA                 ",337.49,"2/5/2019"
"43686060","ASO,TITER           ",992.44,"2/5/2019"
"43686063","ASO,SCREEN          ",733.26,"2/5/2019"
"43686105","ANTI-ENA            ",155.13,"2/5/2019"
"43686140","C-REACTIVE PROTEIN  ",122.61,"2/5/2019"
"43686149","CARCINOEMBRYONIC AG ",419.07,"2/5/2019"
"43686162","COMP, TOTAL CH50    ",1331.54,"2/5/2019"
"43686235","ANTI-ENA            ",500.69,"2/5/2019"
"43686289","HEP B CORE AB, IGM  ",383.30,"2/5/2019"
"43686296","HEP A AB, TOTAL     ",341.47,"2/5/2019"
"43686299","HEP A AB, IGM       ",213.69,"2/5/2019"
"43686316","PSA, TOTAL          ",700.15,"2/5/2019"
"43686592","SYPHILIS TEST, QUAL ",658.56,"2/5/2019"
"43686631","TRAMADOL MS         ",168.54,"2/5/2019"
"43686671","IMMUNOASSAY, RIA    ",167.53,"2/5/2019"
"43686762","F5 GENE ANALY LEID V",313.01,"2/5/2019"
"43686810","ALLERGEN IGG QT     ",64.56,"2/5/2019"
"43686810","ALLERGEN IGG QT CSF ",64.56,"2/5/2019"
"43686811","ALLERGEN IGG QT     ",45.00,"2/5/2019"
"43686811","ALLERGEN IGG QT CSF ",45.00,"2/5/2019"
"43686814","ALLERGEN IGG QT     ",41.08,"2/5/2019"
"43686814","ALLERGEN IGG QT CSF ",41.08,"2/5/2019"
"43686818","ALLERGEN IGG QT     ",65.86,"2/5/2019"
"43686818","ALLERGEN IGG QT CSF ",65.86,"2/5/2019"
"43686823","ALLERGEN IGG QT     ",52.68,"2/5/2019"
"43686823","ALLERGEN IGG QT CSF ",52.68,"2/5/2019"
"43686824","ALLERGEN IGG QT     ",38.22,"2/5/2019"
"43686824","ALLERGEN IGG QT CSF ",38.22,"2/5/2019"
"43686826","ALLERGEN IGG QT     ",52.68,"2/5/2019"
"43686826","ALLERGEN IGG QT CSF ",52.68,"2/5/2019"
"43686827","ALLERGEN IGG QT     ",38.22,"2/5/2019"
"43686827","ALLERGEN IGG QT CSF ",38.22,"2/5/2019"
"43686836","STIMULANTS SYNTH MS ",73.03,"2/5/2019"
"43686845","ALLERGEN IGG QT     ",26.74,"2/5/2019"
"43686845","ALLERGEN IGG QT CSF ",26.74,"2/5/2019"
"43686847","ALLERGEN IGG QT     ",52.68,"2/5/2019"
"43686847","ALLERGEN IGG QT CSF ",52.68,"2/5/2019"
"43686963","HFE GENE ANALY CV   ",450.27,"2/5/2019"
"43686972","MTHFR GENE ANALY CV ",223.58,"2/5/2019"
"43686977","IMMUNOASSAY, RIA    ",3017.94,"2/5/2019"
"43686984","C DIFF AMPLI PROBE  ",179.73,"2/5/2019"
"43686985","ALLERGEN IGE QUANT  ",15.73,"2/5/2019"
"43687035","JAK2 GEN ANALY V617F",569.62,"2/5/2019"
"43687045","CULT STL BACT W-ISOL",856.40,"2/5/2019"
"43687065","ALLERGEN IGG QT     ",148.98,"2/5/2019"
"43687065","ALLERGEN IGG QT CSF ",148.98,"2/5/2019"
"43687066","ALLERGEN IGG QT     ",26.74,"2/5/2019"
"43687066","ALLERGEN IGG QT CSF ",26.74,"2/5/2019"
"43687070","CULTURE BACTERIA OTH",956.20,"2/5/2019"
"43687075","CULT BACT ANA ANY SO",877.42,"2/5/2019"
"43687084","ASPERGILLUS AB      ",77.13,"2/5/2019"
"43687086","CULT URINE-COLONY CT",710.26,"2/5/2019"
"43687101","CULT FUNGUS ISOLATIO",678.74,"2/5/2019"
"43687101","CULT SKIN FUNGI     ",678.74,"2/5/2019"
"43687177","OVA-PARASITES SMEARS",1015.91,"2/5/2019"
"43687186","MICROBE SUSCEPT MIC ",554.16,"2/5/2019"
"43687205","SMEAR,GRAM STAIN    ",469.39,"2/5/2019"
"43687389","HIV-1 AG W/HIV-1 & HIV-2 AB   ",105.66,"2/5/2019"
"43687661","T VAGINALIS AMP     ",438.29,"2/5/2019"
"43689051","CELL CTW-DIF BODYFLU",402.16,"2/5/2019"
"43689320","SEMEN ANYL COMP-WDIF",649.02,"2/5/2019"
"43689820","SEX HORM BIND GLOB  ",111.32,"2/5/2019"
"43690010","LEUTENIZING REL FAC ",297.20,"2/5/2019"
"43691001","LACTIC ACID         ",209.02,"2/5/2019"
"43691505","CMV AB              ",762.90,"2/5/2019"
"43691508","PROT E-PHOR-URIN-CSF",126.48,"2/5/2019"
"43693050","BILE ACIDS TOTAL    ",87.73,"2/5/2019"
"43694180","PROT TOTL RANDOM URI",235.52,"2/5/2019"
"43694181","PROT TOTL RANDOM URI",487.65,"2/5/2019"
"43694184","CREATININE UR-OTHER ",349.65,"2/5/2019"
"43694231","TUMOR AG  CA 125    ",829.16,"2/5/2019"
"43696070","DNA AB,NATIVE-DOUBL ",126.79,"2/5/2019"
"43696163","COMPLEMENT-FUNC ACT ",1196.06,"2/5/2019"
"43696324","TPMT GENE COM VAR   ",455.61,"2/5/2019"
"43697000","HEPATITIS C,RNA,AMPP",789.14,"2/5/2019"
"43697008","MYOGLOBIN           ",389.71,"2/5/2019"
"43697012","MICROSOMAL AB       ",125.73,"2/5/2019"
"43697024","BLOOD TYPING ABO    ",285.48,"2/5/2019"
"43697069","SOMATOMEDIN         ",254.44,"2/5/2019"
"43697070","IMMUNOASSAY, RIA    ",388.98,"2/5/2019"
"43697074","LEUKOCY ASSES FEC QL",92.08,"2/5/2019"
"43697088","BETA-2 GLYCOPROT AB ",656.67,"2/5/2019"
"43697089","BETA-2 GLYCOPROT AB ",801.51,"2/5/2019"
"43697090","BETA-2 GLYCOPROT AB ",656.67,"2/5/2019"
"43697091","PLATELET AB         ",1176.93,"2/5/2019"
"43697101","PROTEIN TOT SER PLWB",290.29,"2/5/2019"
"43697102","CULT AEROBIC IDENTIF",184.65,"2/5/2019"
"43697114","EHRLICHIA AB        ",392.38,"2/5/2019"
"43697119","CYTOMEG DNA AMP PROB",1169.87,"2/5/2019"
"43697132","SEMEN ANYL PRES-M-S ",161.55,"2/5/2019"
"43697177","IMMUNOASSAY, NOS    ",479.09,"2/5/2019"
"43697178","ANTIEPILP NOS MS 1-3",114.20,"2/5/2019"
"43697180","ANTIB DETECT NOS, IF",153.23,"2/5/2019"
"43697181","IMMUNOASSAY, RIA    ",254.89,"2/5/2019"
"43697184","ZONISAMIDE QT       ",348.19,"2/5/2019"
"43697241","METANEPHRINES       ",562.82,"2/5/2019"
"43697245","PARATHORMONE PTH    ",264.83,"2/5/2019"
"43697267","FLUORESCENT AB,TITER",223.66,"2/5/2019"
"43697293","VIRUS AB, NOS       ",247.63,"2/5/2019"
"43697301","VIRUS AB, NOS       ",247.63,"2/5/2019"
"43697309","CULTURE BACTERIA OTH",494.76,"2/5/2019"
"43697331","CHLMYD TRACH DNA AMP",35.00,"2/5/2019"
"43697334","N.GONORRHO,DNA,AMPPR",35.00,"2/5/2019"
"43697341","CHROMOSOME KARYOT ST",1623.89,"2/5/2019"
"43697368","ANTI-ENA            ",147.75,"2/5/2019"
"43697432","ALLERGEN IGE QUANT  ",76.95,"2/5/2019"
"43697435","ALLERGEN IGE QUANT  ",73.84,"2/5/2019"
"43697438","ALLERGEN IGE QUANT  ",89.12,"2/5/2019"
"43697439","ALLERGEN IGE QUANT  ",70.34,"2/5/2019"
"43697443","ALLERGEN IGE QUANT  ",70.34,"2/5/2019"
"43697445","ALLERGEN IGE QUANT  ",32.92,"2/5/2019"
"43697446","ALLERGEN IGE QUANT  ",89.12,"2/5/2019"
"43697461","ALLERGEN IGE QUANT  ",184.57,"2/5/2019"
"43697472","ALLERGEN IGE QUANT  ",32.92,"2/5/2019"
"43697480","ALLERGEN IGE QUANT  ",93.58,"2/5/2019"
"43697481","ALLERGEN IGE QUANT  ",70.34,"2/5/2019"
"43697482","ALLERGEN IGE QUANT  ",79.61,"2/5/2019"
"43697574","ALLERGEN IGE QUANT  ",71.69,"2/5/2019"
"43697584","ALLERGEN IGE QUANT  ",87.28,"2/5/2019"
"43697586","ALLERGEN IGE QUANT  ",65.03,"2/5/2019"
"43697587","ALLERGEN IGE QUANT  ",65.03,"2/5/2019"
"43697593","ALLERGEN IGE QUANT  ",26.74,"2/5/2019"
"43697597","ALLERGEN IGE QUANT  ",65.12,"2/5/2019"
"43697607","ALLERGEN IGE QUANT  ",68.15,"2/5/2019"
"43697608","ALLERGEN IGE QUANT  ",13.62,"2/5/2019"
"43697624","CHLAMYDIA IGM AB    ",294.38,"2/5/2019"
"43697625","AGENT NOS ASSAY W-OP",183.97,"2/5/2019"
"43697666","RUBEOLA AB          ",92.59,"2/5/2019"
"43697671","MAGNESIUM           ",38.75,"2/5/2019"
"43697707","RECEPTOR, NON-ENDO  ",532.70,"2/5/2019"
"43697708","ENTAMOEB HIS GRP AGT",118.59,"2/5/2019"
"43698175","HELMINTH AB, NOS    ",397.93,"2/5/2019"
"43698571","CLOTTING FUNCT ACTIV",265.50,"2/5/2019"
"43698656","ALLERGEN IGE QUANT  ",65.78,"2/5/2019"
"43698658","ALLERGEN IGE QUANT  ",70.34,"2/5/2019"
"43698691","CLIN CHEM TEST NOS  ",1232.63,"2/5/2019"
"43698691","DMD DUP-DEL ANAL    ",1232.63,"2/5/2019"
"43698774","BENZODIAZ MS 1-12   ",85.54,"2/5/2019"
"43698775","BARBITURATES MS     ",52.96,"2/5/2019"
"43698780","CANDIDA DNA AMP PROB",183.72,"2/5/2019"
"43698781","GARDNER VAG DNA AMPP",122.96,"2/5/2019"
"43698824","ALLERGEN IGE QUANT  ",27.95,"2/5/2019"
"43698825","ALLERGEN IGE QUANT  ",26.74,"2/5/2019"
"43698834","COCCIDIOIDES AB     ",58.76,"2/5/2019"
"43698887","DETECT AGNT NOS,DNAQ",562.20,"2/5/2019"
"43698904","ALLERGEN IGE QUANT  ",32.92,"2/5/2019"
"43698913","BUPRENORPHINE MS    ",106.74,"2/5/2019"
"43698929","IMMUNOASSAY, NOS    ",78.25,"2/5/2019"
"43698969","DETECT AGNTNOS,DNAAM",379.22,"2/5/2019"
"43698974","AG DETEC NOS,EIA MUL",165.57,"2/5/2019"
"43698990","FLOWCYTOMET-TC,1 MRK",689.38,"2/5/2019"
"43700002","TUMOR IHC QT MAN    ",689.38,"2/5/2019"
"43700004","TIS HYBRD SPEC INIT ",203.72,"2/5/2019"
"43700005","TIS HYBRD AD SNG PRB",160.80,"2/5/2019"
"43700009","INS HYBR AUT MUL PR ",697.46,"2/5/2019"
"43700011","INS HYBRD MAN SNG PR",415.30,"2/5/2019"
"43700012","INS HYBR MAN MUL PR ",697.46,"2/5/2019"
"43700013","ICC ADD AB PER SLIDE",636.87,"2/5/2019"
"43700014","ICC MLTPX AB ST     ",636.87,"2/5/2019"
"43700107","CYTOP EVAL,FNA,REPOR",502.92,"2/5/2019"
"43700912","IMF/SPEC ADD AB ST  ",229.63,"2/5/2019"
"43707859","CHROMOSOME KARYOT ST",182.53,"2/5/2019"
"43707954","HISTOCHEMICAL STAIN ",198.10,"2/5/2019"
"43708385","IMF SPEC 1ST AB ST  ",689.38,"2/5/2019"
"43708419","ELECTRON MICROSCOPY ",1491.83,"2/5/2019"
"43710039","BONE MARROW INTERPRE",1104.33,"2/5/2019"
"43710041","TISSUE CULT BONEMARR",646.96,"2/5/2019"
"43710045","SPECIAL STAINS GRP 2",435.13,"2/5/2019"
"43715090","FLOWCYTOMET-TC,1 MRK",689.38,"2/5/2019"
"43715091","FLOWCYTOMETRY-TC,ADD",43.10,"2/5/2019"
"43715408","INS HYBRD MAN SP INI",689.38,"2/5/2019"
"43720012","CYTOGENETICS DNA-PRO",109.70,"2/5/2019"
"43720013","CYTOGENETICS 100-300",205.69,"2/5/2019"
"43720014","PAP DIAG AUTO MAN RS",135.69,"2/5/2019"
"43720015","TISSUE CULT SKIN/BIO",720.81,"2/5/2019"
"43720018","INTERPRETATION                ",45.81,"2/5/2019"
"43721001","TRB GENE REARRANGE  ",1070.08,"2/5/2019"
"43721002","TRG GENE REARRANGE  ",1032.08,"2/5/2019"
"43721208","FLT2 IT DUP VARIANTS",622.93,"2/5/2019"
"43729529","CHROMOSOME ANAL15-20",2019.02,"2/5/2019"
"43765510","CYTOCELL ENH X CR-VG",203.72,"2/5/2019"
"43770461","1ST SEP ID AB       ",618.21,"2/5/2019"
"43780017","SPECIAL STAINS GRP 2",877.27,"2/5/2019"
"43781406","MOLEC PATH LEV 7    ",1190.13,"2/5/2019"
"43788300","SURG PATH GROSS LVL1",239.45,"2/5/2019"
"43788302","SURG PATH GROSS LVL2",412.70,"2/5/2019"
"43788304","SURG PATH GROSS LVL3",571.92,"2/5/2019"
"43788305","SURG PATH GROSS LVL4",894.22,"2/5/2019"
"43788307","SURG PATH GROSS LVL5",1340.32,"2/5/2019"
"43788309","SURG PATH GROSS LVL6",1557.33,"2/5/2019"
"43788311","DECALCIFY TISSUE    ",87.75,"2/5/2019"
"43788312","SPECIAL STAINS GRP 1",584.02,"2/5/2019"
"43788325","COMPRE REVIEW OFDATA",1361.80,"2/5/2019"
"43797016","MICROSLIDE-CONSULN-P",1296.65,"2/5/2019"
"43797033","MICROSLID CONSUL-W-P",1308.99,"2/5/2019"
"44200370","CARDIOVERSION ELECTIVE EXT T  ",2637.33,"2/5/2019"
"44202511","INSERT VAD ARTERY ACCESS      ",207471.3,"2/5/2019"
"44210163","INTRAVASC DOPPLER FLOW MEASURE",12344.40,"2/5/2019"
"44210205","THROMBECTOMY CORONARY         ",12683.03,"2/5/2019"
"44210275","PERC INSERT OF IAB CATHETER 02",8568.28,"2/5/2019"
"44212427","SWAN GANZ INSERT              ",5914.82,"2/5/2019"
"44215013","INSERT DUAL CHAMBER ICD       ",121444.5,"2/5/2019"
"44215014","INSERT/REPLCE GEN+LDS SGL/DUAL",153851.6,"2/5/2019"
"44216115","GEN REPLACE SING SURG         ",45254.53,"2/5/2019"
"44216117","INSERT 1 ELEC PERM PACE/AICD  ",24564.31,"2/5/2019"
"44216209","GEN REPLACE DUAL SURG         ",45856.63,"2/5/2019"
"44216210","PACER UPGRADE SURG            ",63210.22,"2/5/2019"
"44220307","PLACE CATH SUBCLAVIAN ART     ",9609.13,"2/5/2019"
"44220308","PLACE CATH SUBCLAVIAN ART BI  ",15926.48,"2/5/2019"
"44220309","PLACE CATH VERTEBRAL ART      ",19982.95,"2/5/2019"
"44220315","THROMBOLYTIC ARTERIAL THERAPY ",3165.59,"2/5/2019"
"44220322","PERC CARD ANGIOPLASTY 1 ART   ",25684.07,"2/5/2019"
"44220323","PERC CARD ANGIOPLASTY ADDL ART",21944.70,"2/5/2019"
"44220324","PERC CARD STENT/ANGIO 1 VSL   ",50378.54,"2/5/2019"
"44220325","PERC CARD STENT/ANGIO ADD VSL ",32574.11,"2/5/2019"
"44220329","PERC CARD ANGIO/ATHREC ADD ART",42757.68,"2/5/2019"
"44220332","PERC DE COR STENT SINGLE      ",38206.27,"2/5/2019"
"44220333","PERC DE COR STENT BRANCH      ",43150.82,"2/5/2019"
"44220334","PERC DE COR STENT/ATHER SING  ",55717.90,"2/5/2019"
"44220335","PERC DE COR STENT/ATHER BRANCH",43150.82,"2/5/2019"
"44220336","PERC DE COR STENT/CABG SING   ",37690.05,"2/5/2019"
"44220337","PERC DE COR STENT/CABG BRANCH ",37690.05,"2/5/2019"
"44220338","PERC DE COR REVASC W AMI SING ",55717.90,"2/5/2019"
"44220341","PERC CARD REVASC MI 1 VSL     ",36132.87,"2/5/2019"
"44222233","INSRT NON-TNNL CVC >=5YR SURG ",3667.02,"2/5/2019"
"44237236","STENT TRUNK/UPP EXT INIT ART  ",36132.87,"2/5/2019"
"44243003","INSERT 2 ELEC PERM PACE/AICD  ",27992.37,"2/5/2019"
"44243005","REPOSITION LEADS              ",9558.04,"2/5/2019"
"44244513","PACER SING PERM IN/REPL VE SUR",53367.61,"2/5/2019"
"44244514","PACER DUAL PERM IN/REPL SURG  ",62074.56,"2/5/2019"
"44293328","LEFT HRT CATH W/VENTRICLGRPHY ",17345.87,"2/5/2019"
"44293330","CORONARY ARTERY ANGIO S&I     ",25990.04,"2/5/2019"
"44293331","CORONARY ART/GRFT ANGIO S&I   ",26462.87,"2/5/2019"
"44293333","R HRT AR/GRFT ANGIO           ",39790.38,"2/5/2019"
"44293334","L HRT ARTERY/VENTRICLE ANGIO  ",24116.25,"2/5/2019"
"44293335","L HRT ART/GRFT ANGIO          ",27082.88,"2/5/2019"
"44293336","R&L HRT ART/VENTRICLE ANGIO   ",26613.72,"2/5/2019"
"44293337","R&L HRT ART/VENT GRFT ANGIO   ",28732.13,"2/5/2019"
"44297041","IMPLANT PT ACT CARD EVENT MON ",26640.63,"2/5/2019"
"44297042","REMOVE PT ACT CARD EVENT MON  ",3886.83,"2/5/2019"
"44297059","PERICARDIOCENTESIS; INITIAL   ",1782.92,"2/5/2019"
"44297082","INJ AORTO PERIPHERAL SURG     ",1720.91,"2/5/2019"
"44297115","SEL CATH PLMT FEM 1ST ORD SURG",1809.30,"2/5/2019"
