Code,Description,Price,,,
7500309,Outpatient Room & Care ER,$28.35,,,
7500317,Outpt R & C up to 5 Hrs in E,$141.85,,,
7500408,*Level I O/P Visit, Est,$0.00,,
7500416,Level Iii O/P Visit, Est,$101.00,,
7500506,*Intravenous Push <15 Min,$0.00,,,
7500507,*Observation 1 North,$0.00,,,
7500508,*Observation W/Telemetry 1 N,$0.00,,,
7500509,Observation Unit,$29.60,,,
7500510,Observation Unit R&C Statist,$0.00,,,
7500511,Observation Unit W/Telemetry,$43.60,,,
7500515,Outpt R & C up to 5 Hr 1 Nor,$96.75,,,
7500600,*Nursing Assessmnt Obv Direc,$0.00,,,
7500601,Obv Direct Admit Meets Crite,$74.90,,,
7500602,Infusion Therapy Up To 1 Hou,$137.05,,,
7500603,Injection Intravenous,$74.90,,,
7500604,Infusion Therapy Addl To 8 H,$54.75,,,
7500605,Level Iv O/P Visit, Est,$125.00,,
7500606,*Observation - Icu,$0.00,,,
7500607,*Observation Icu W/Tele S/P,$0.00,,,
7500608,*Observation Icu S/P,$0.00,,,
7500614,Outpt R & C up to 5 Hours IC,$214.50,,,
7500623,Outpatient Room and Care ICU,$25.00,,,
7500707,*Observation - Stepdown,$0.00,,,
7500708,*Observation Stepdown W/Tels,$0.00,,,
7500709,*Observation Stpdwn  S/P,$0.00,,,
7500710,*Transfusion,$0.00,,,
7500711,*Intravenous Push <15 Min,$0.00,,,
7500712,*Intravenous Push <15 Addl,$0.00,,,
7500713,*Paracentesis,$0.00,,,
7500714,*Injection Pseudoaneurysm Ex,$0.00,,,
7500715,Level V O/P Visit, Est,$235.00,,
7500716,*Arthrocentesis,Joint/Nerve,$0.00,,
7500717,*Injection Sub Q/Im,$0.00,,,
7500718,*Intravenous Push <15 Min,$0.00,,,
7500719,*Intravenous Push <15 Addl,$0.00,,,
7500720,*Infusion Therapy Up To 1 Ho,$0.00,,,
7500721,*Infusion Therapy Addl Hours,$0.00,,,
7500722,*Infusion Addl Sequent To 1,$0.00,,,
7500723,*Infusion Concurrent To 1 Hr,$0.00,,,
7500724,*Injection Sub Q/Im,$0.00,,,
7500725,*Intravenous Push <15 Min,$0.00,,,
7500726,*Intravenous Push <15 Addl,$0.00,,,
7700009,Interceed Adhesive Barrier,"$1,679.00",,,
7700010,Transfusion,$863.00,,,
7700011,*Admin Flu Vaccine,$0.00,,,
7700012,Immunization Administration Im,$99.00,,,
7700018,Injection Sub Q/Im,$141.00,,,
7700019,Lactation Ed Ea 30 Min Ind Pt,$95.00,,,
7700020,Lactation Ed Ea 30 Min 2-4 Pt,$54.00,,,
7700021,Lactation Ed Ea 30 Min 5-8 Pt,$54.00,,,
7700022,Level Iii O/P Visit- Est,$240.00,,,
7700023,Admin Flu Vaccine,$59.00,,,
7700024,Audit Adjustment Ob,$0.00,,,
7700025,Ob Extended Recovery,$215.00,,,
7700026,Pneumonia Administration IM,$59.00,,,
7700027,Immunization Admin, ea Addnl,$20.00,,
7700028,FBC Room and Board - Adult,$750.00,,,
7700029,FBC Room and Board - Peds,$750.00,,,
7700030,FBC Room and Board Tele-Adult,"$1,000.00",,,
7700031,FBC Room and Board Tele-Peds,"$1,000.00",,,
7800001,Delivery Normal,"$3,478.00",,,
7800002,Inj Spnl Cath/Epidural w/o Img,"$1,650.00",,,
7800003,Delivery Special,"$3,756.00",,,
7800004,Fetal Monitoring <24 Hours,$525.00,,,
7800005,Non Stress Test,$525.00,,,
7800006,*Fetal Monitor 4 Hours Max,$0.00,,,
7800007,*Fetal Monitor 8 Hours Max,$0.00,,,
7800008,Fetal Monitoring >24 Hours,$394.00,,,
7800009,Minor Surgery,$914.00,,,
7800010,C-Section,"$3,906.00",,,
7800011,Recovery Room 1 Hour,$642.00,,,
7800012,Pelvic- Ob/Evaluation,$567.00,,,
7800013,*Minor Supplies,$0.00,,,
7800014,C-Section Explosion Charge,$0.00,,,
7800015,Recovery Room 1/2 Hour,$231.00,,,
7800016,Ob Surgery Explosion,$0.00,,,
7800017,Surgery Supplies Major,"$2,146.00",,,
7800018,Crystal Exam Synoveal Fluid,$125.00,,,
7800019,Injection Sub Q/Im,$141.00,,,
7800020,Urinalysis Non-Auto W/O Micro,$34.00,,,
7800021,Surgery Each 15 Minutes,$770.00,,,
7800022,Ligate Fallopian Tube W/C-Sect,$943.00,,,
7800023,Lap W/Ligate Fallopian Tube,"$3,675.00",,,
7800024,Ligate Fallop Tube Abd/Vag,$326.00,,,
7900001,Nursery Level I Room & Board,$775.00,,,
7900002,*Nursery Tele Room & Board,$0.00,,,
7900003,*Evoked Otoacoustic Emission,$0.00,,,
7900004,Circumcision Baby,$310.00,,,
7900005,Injection Sub Q/Im,$141.00,,,
7900006,Lumbar Puncture,$761.00,,,
7900007,*Level I O/P Visit, Est,$0.00,,
7900008,*Nursery Room & Board W/Tele,$0.00,,,
7900009,*Infusion Therapy Up To 1 Ho,$0.00,,,
7900010,*Infusion Therapy Addl Hours,$0.00,,,
7900011,*Infusion Addl Sequent To 1,$0.00,,,
7900012,*Infusion Concurrent To 1 Hr,$0.00,,,
7900013,*Intravenous Push <15 Min,$0.00,,,
7900014,*Intravenous Push <15 Addl,$0.00,,,
7900015,*Ivp Sub Same Drug >31MIN,$0.00,,,
7900016,Bilirubin Total Transcutaneous,$41.00,,,
7900017,Immunization Administration Im,$99.00,,,
7900018,*Injection Sub Q/Im,$0.00,,,
7900019,Urinalysis Non-Auto W/O Micro,$34.00,,,
7900020,Endotrach/Intubation,$709.00,,,
7900021,Pulse Ox Single,$265.00,,,
7900022,Nursery Level Ii Room & Board,"$1,200.00",,,
8000001,WCU Room and Board,$750.00,,,
8000002,WCU Room and Board Tele,"$1,000.00",,,
8000003,Injection Sub Q/Im,$141.00,,,
8000004,Immunization Administration Im,$99.00,,,
8000005,Lumbar Puncture,$761.00,,,
8000006,Transfusion,$863.00,,,
8000007,Bladder Irrigation,$266.00,,,
8200435,*Hydro Themablator Proc Set,$0.00,,,
8200436,*Rasp Stryker Tip,$0.00,,,
8200437,Plate, Double Y 8H,$884.80,,
7000001,Acuity Direct,$0.00,,,
7000002,*No Obv Hours,$0.00,,,
7000003,*Infusion Therapy Up To 1 Ho,$0.00,,,
7000004,*Infusion Therapy Addl Hours,$0.00,,,
7000005,*Infusion Addl Sequent To 1,$0.00,,,
7000006,*Infusion Concurrent To 1 Hr,$0.00,,,
7000007,*Injection Sub Q/Im,$0.00,,,
7000008,*Intravenous Push <15 Min,$0.00,,,
7000009,*Intravenous Push <15 Addl,$0.00,,,
7000010,Snf Room & Board,$350.00,,,
7000011,Laryngoscopy- Flex Fiberoptic,$334.00,,,
7000012,Arthrocentesis-Joint/Nerve Maj,$473.00,,,
7000013,Arthrocentesis-Joint/Nerve Int,$417.00,,,
7000014,Transfusion,$863.00,,,
7000015,Admin Flu Vaccine,$59.00,,,
7000016,Pneumonia Administration Im,$59.00,,,
7000017,Lumbar Puncture,$761.00,,,
7000018,Aspirate Pleura W/O Imaging,$746.00,,,
7000019,Acuity Indirect,$0.00,,,
7000020,Chest Tube Insertion,$936.00,,,
7000021,Central Line Insertion,"$1,283.00",,,
7000022,*Paracentesis,$0.00,,,
7000023,Breast Biopsy Core Wo/Imaging,$707.00,,,
7000024,I&D Abcess/Hematoma,"$1,962.00",,,
7000025,Us Post-Voiding Residual,$250.00,,,
7000026,Cystoscopy,"$1,553.00",,,
7573007,Infusion Therapy Addl Hours,$198.00,,,
7573008,Infusion Addl Sequent To 1 Hr,$309.00,,,
7573009,Infusion Concurrent To 1 Hr,$246.00,,,
7573010,Injection Sub Q/Im,$141.00,,,
7573011,Intravenous Push <15 Min,$166.00,,,
7573012,Intravenous Push <15 Addl,$162.00,,,
7573013,Ivp Sub Same Drug >31MIN,$162.00,,,
7573014,Pneumonia Administration Im,$59.00,,,
7573015,Dilate Urethra Filiform Male,"$2,468.00",,,
7573016,Hemodialysis Emergency Tx Obv,"$1,757.00",,,
7573017,Aspirate Pleura W/O Imaging,$746.00,,,
7573018,Chest Tube Insertion,$936.00,,,
7573019,Transfusion,$863.00,,,
7573020,Central Line Insertion,"$1,283.00",,,
7573021,*Paracentesis,$0.00,,,
7573022,Breast Biopsy Core Wo/Imaging,$707.00,,,
7573023,Arthrocentesis-Joint/Nerve Int,$417.00,,,
7573024,Arthrocentesis-Joint/Nerve Maj,$473.00,,,
7573025,Admin Flu Vaccine,$59.00,,,
7573026,Lumbar Puncture,$761.00,,,
7573027,Cardioversion,"$1,576.00",,,
7573028,Arterial Catheter Insertion,$864.00,,,
7573029,Recovery Room Per 1/2 Hour,$231.00,,,
7573030,Grand Opening,$772.00,,,
7573031,Bronchoscopy,"$2,825.00",,,
7573032,Insrt Intra-Aort Balloon Pump,"$1,366.00",,,
7573033,*Cystoscopy,"$1,502.00",,,
7573034,CRRT,"$1,579.00",,,
7573035,Cardiac Output Initial,$384.00,,,
7573036,Cardiac Outputs Subsequent,$348.00,,,
7573037,I&D Abcess/Hematoma,"$1,962.00",,,
7573038,Us Post-Voiding Residual,$250.00,,,
7573039,*Cystoscopy,$0.00,,,
7573040,Injection Pseudoaneurysm Extrm,$700.00,,,
7573041,Laryngoscopy- Flex Fiberoptic,$334.00,,,
7573042,Removal Of Intra-Aortic Balloo,"$4,963.00",,,
7573043,Removal Tunneled Cath W/Wo Por,"$1,542.00",,,
7576010,Arthrocentesis-Joint/Nerve Int,$417.00,,,
7576011,Arthrocentesis-Joint/Nerve Maj,$473.00,,,
7576012,Peritoneal Dialysis O/P 1 Eval,"$1,757.00",,,
7576013,I&D Abcess/Hematoma,"$1,962.00",,,
7576014,Hemodialysis Emergency Tx Obv,"$1,757.00",,,
7576015,Infusion Therapy Up To 1 Hour,$332.00,,,
7576016,Infusion Therapy Addl Hours,$198.00,,,
7576017,Infusion Addl Sequent To 1 Hr,$309.00,,,
7576018,Infusion Concurrent To 1 Hr,$246.00,,,
7576019,Ivp Sub Same Drug >31MIN,$162.00,,,
7576020,Aspirate Pleura W/O Imaging,$746.00,,,
7576021,Chest Tube Insertion,$936.00,,,
7576022,Transfusion,$863.00,,,
7576023,Central Line Insertion,"$1,283.00",,,
7576024,*Paracentesis,$0.00,,,
7576025,Breast Biopsy Core Wo/Imaging,$707.00,,,
7576026,Admin Flu Vaccine,$59.00,,,
7576027,Pneumonia Administration Im,$59.00,,,
7576028,Lumbar Puncture,$761.00,,,
7576029,Us Post-Voiding Residual,$258.00,,,
7576030,Cystoscopy,"$1,553.00",,,
7576031,Injection Pseudoaneurysm Extrm,$700.00,,,
7576032,Laryngoscopy- Flex Fiberoptic,$345.00,,,
7576033,Removal Of Intra-Aortic Balloo,"$4,963.00",,,
7576034,Bronchoscopy,"$2,825.00",,,
7576035,Cardioversion,"$1,576.00",,,
7576036,Removal Tunneled Cath W/Wo Por,"$1,542.00",,,
7576037,Dilate Urethra Filiform Male,"$2,468.00",,,
7576038,Arterial Catheter Insertion,$864.00,,,
7576039,Recovery Room Per 1/2 Hour,$231.00,,,
7576040,Picc Line Insertion,"$1,691.00",,,
7576041,Immunization Administration Im,$96.00,,,
7576042,Hydration Therapy Addl Hours,$192.00,,,
7576043,Immunization Admin- Ea Addnl,$20.00,,,
7576044,Insert Urinary Catheter,$216.00,,,
7576045,Dstl Radius Fx W/Mnpl Closed,$950.00,,,
8200272,Screw, Bone Mulch,"$2,830.95",,
8200273,Screw/Washerloc Bone Mulch,"$2,926.15",,,
8200274,*Oxinium Taper Femoral Head,$0.00,,,
8200275,Screw, Bone Hex Stap 3.5 14-,$111.80,,
8200276,*Screw, Imf,$0.00,,
8200277,Reflection Liner Xlpe,"$3,100.65",,,
8200278,Norian Delivery Needle,$235.25,,,
8200279,Endernail,$874.75,,,
8200280,*Screw, Bio,$0.00,,
8200281,Biliary Stent,$629.35,,,
8200282,*Bucket Handle Prosthesis,$0.00,,,
8200283,Drill Bit, Cannulated 13MM,"$2,161.85",,
8200284,*Dolphin Tubing,$0.00,,,
8200285,*Dolphin Collection,$0.00,,,
8200286,*Dolphin Cannister,$0.00,,,
8200287,*Cath Secure Tube Holder,$0.00,,,
8200288,Femoral Comp Genesis Ii,"$15,279.85",,,
8200289,Arm Sleeve W/Att Shoulder Fl,$92.00,,,
8200290,Femoral Neck,"$5,679.60",,,
8200291,Femoral Head,"$3,348.70",,,
8200292,Threaded Hole Cover,$625.45,,,
8200293,Nexgen Knee Stab Fem Comp,"$4,765.55",,,
8200294,*Nexgen Knee Solution,$0.00,,,
8200295,*Proximal Tibial Plate 6 Hol,$0.00,,,
8200296,Bandeau Bra,$149.10,,,
8200297,Arm Sleeve W/Attached Gautle,$97.50,,,
8200298,Semi Shaped Bra,$186.25,,,
8200299,*Annuloplasty Ring,$0.00,,,
8200300,*Screw, Conical,$0.00,,
8200301,Norian Bone Void Filler 5CC,"$5,840.40",,,
8200302,Norian Delivery System,$934.85,,,
8200303,Intergel,"$1,928.10",,,
8200304,*Egg Burr 4.0 - 5.0,$0.00,,,
8200305,*Arm Sling,$21.00,,,
8200306,Leray Scalp Clip,$14.25,,,
8200307,*Arm Sling Xxl Comfor,$0.00,,,
8200308,*Fixation Post,$0.00,,,
8200309,Poole Suction Tip Stryker,"$1,740.20",,,
8200310,Profix Sawblade Stryker Fan,$464.65,,,
8200311,*Rollerball Electrode,$0.00,,,
7200012,Arthrocentesis-Joint/Nerve Maj,$473.00,,,
7200013,Admin Flu Vaccine,$59.00,,,
7200014,Pneumonia Administration Im,$59.00,,,
7200015,Hemodialysis Emergency Tx I/P,"$1,699.00",,,
7200016,Lumbar Puncture,$761.00,,,
7200017,Cystoscopy,"$1,553.00",,,
7200018,Injection Pseudoaneurysm Extrm,$700.00,,,
7200019,Laryngoscopy- Flex Fiberoptic,$334.00,,,
7200020,Removal Of Intra-Aortic Balloo,"$4,963.00",,,
7200021,Bronchoscopy,"$2,825.00",,,
7200022,*Us Post-Voiding Residual,$0.00,,,
7200023,Cardioversion,"$1,576.00",,,
7200024,Removal Tunneled Cath W/Wo Por,"$1,542.00",,,
7200025,Dilate Urethra Filiform Male,"$2,468.00",,,
7200026,Arterial Catheter Insertion,$864.00,,,
7200027,Recovery Room Per 1/2 Hour,$231.00,,,
7200028,*Bronchoscopy,$0.00,,,
7200029,Insrt Intra-Aort Balloon Pump,"$1,366.00",,,
7200030,Picc Line Insertion,"$1,691.00",,,
7200031,Bladder Irrigation,$266.00,,,
7200032,1 North Extended Recovery,$215.00,,,
7200033,Injection Sub Q/Im,$146.00,,,
7200034,Paracentesis Proced W/O Imag,$844.00,,,
7201723,Sleeve, 12MM Bladeless Cb12l,$253.25,,
7203760,TI Buttress Pin,$112.50,,,
7300001,ICU Room & Board,"$1,900.00",,,
7300002,Step Down Room & Board W/Tele,"$1,500.00",,,
7300003,Cardioversion,"$1,576.00",,,
7300004,Audit Adjustment - ICU,$0.00,,,
7300005,Arterial Catheter Insertion,$864.00,,,
7300006,Recovery Room Per 1/2 Hour,$231.00,,,
7300007,Grand Opening,$772.00,,,
7300008,Bronchoscopy,"$2,825.00",,,
7300009,Aspirate Pleura W/O Imaging,$746.00,,,
7300010,Chest Tube Insertion,$936.00,,,
7300011,Insrt Intra-Aort Balloon Pump,"$1,366.00",,,
7300012,Transfusion,$863.00,,,
7300013,Central Line Insertion,"$1,283.00",,,
7300014,Cystoscopy,"$1,553.00",,,
7576046,Bladder Irrigation,$266.00,,,
7576047,Hydration Therapy 1ST Hour,$336.00,,,
7577001,*Obv Ob 1ST Hour,$0.00,,,
7577002,*Obv Ob Ea Addl,$0.00,,,
7577003,*Obv Ob W/Tele 1 Hour,$0.00,,,
7577004,*Obv Ob W/Tele Ea Addl,$0.00,,,
7577005,*Obv Ob Trackable,$0.00,,,
7577006,*Admin Flu Vaccine,$0.00,,,
7577007,*Injection Sub Q/Im,$0.00,,,
7577008,*Level Ii O/P Visit, Est,$0.00,,
7577009,*Intravenous Push <15 Min,$0.00,,,
7577010,*Observation Ob/Gyn,$0.00,,,
7577011,*Crystal Exam Synoveal Fluid,$0.00,,,
7577012,*PH,$0.00,,,
7577013,*Urinalysis Non-Auto W/O Mic,$0.00,,,
7577014,*Level Ii O/P Visit, Est,$0.00,,
7577015,*Injection Sub Q/Im,$0.00,,,
7577016,*Intravenous Push <15 Min,$0.00,,,
7577017,*Intravenous Push <15 Addl,$0.00,,,
7577018,*Infusion Therapy Up To 1 Ho,$0.00,,,
7577019,*Infusion Therapy Addl Hours,$0.00,,,
7577020,*Infusion Addl Sequent To 1,$0.00,,,
7577021,*Infusion Concurrent To 1 Hr,$0.00,,,
7577022,*Ivp Sub Same Drug >31MIN,$0.00,,,
7577023,*Amniocentesis, Diagnostic,$0.00,,
7577024,*Us Guided Amniocentesis S&I,$0.00,,,
7577025,*Amniocentesis, Diagnostic E,NULL,,
7577026,*Transfusion,$0.00,,,
7577027,*Hydration Iv Infusion 1ST H,$0.00,,,
7577028,*Hydration Therapy Addl Hour,$0.00,,,
7577029,Lactation Ed Ea 30 Min Ind Pt,$95.00,,,
7577030,Lactation Ed Ea 30 Min 2-4 Pt,$54.00,,,
7577031,Lactation Ed Ea 30 Min 5-8 Pt,$54.00,,,
7577032,Level I O/P Visit- Est,$150.00,,,
7577033,Surg Tx Incompl Abortion,"$1,885.00",,,
7577034,Curettage Postpartum,"$3,339.00",,,
7577035,Incision Of Lingual Frenum,"$1,386.00",,,
8200045,Cement System 80GM,"$1,609.45",,,
8200046,Calcaneal Plate,"$2,445.75",,,
8200047,*Stent, Peripheral,$0.00,,
8200048,Trigen Nail Cap,$917.25,,,
8200049,*Micro Dissection Needle,$0.00,,,
8200050,Cresentric Blade,"$1,330.00",,,
8200051,Suture- Fiberwire,$142.00,,,
8200052,Genesis Res Patellar Comp,"$5,946.95",,,
8200053,Duoderm Gel,$27.00,,,
8200054,Suction W/Irrigation Tip,"$1,571.00",,,
8200055,Suretac Ii Pac,$944.55,,,
8200056,Suretac Ii W/Spikes,"$1,862.10",,,
8200057,Evac Bottle 2000CC,$46.00,,,
8200058,Peripheral Vascular Patch,$882.25,,,
8200059,Cooley Double Velour Fabric,"$1,110.00",,,
8200060,Screw Bio Rci 8 X 25,$981.90,,,
8200061,Mcplus Boneplate Y Shape,$885.30,,,
8200062,Needle Micro Dissection,$307.45,,,
82000628,Casette Cover,$12.16,,,
8200063,Guidewire- Cross It,$605.00,,,
8200064,*Drain, Pezzer,$0.00,,
8200065,*Catheter Plug/Protector,$0.00,,,
8200066,Mesh - Titanium 1.3,"$7,146.55",,,
8200067,Suction Sleeve Sheath,$121.75,,,
8200068,Suction Electrode,"$1,011.30",,,
8200069,*Suture: Ethilon 10-0,$0.00,,,
8200070,*Suture: Chromic Ligating Lo,$0.00,,,
8200071,*Suture: Ethibond 2 V-37,$0.00,,,
8200072,*Cutting Balloon, Catheter,$0.00,,
8200073,Glidewires,$400.00,,,
8200074,Hiperflex Guidewire,$723.00,,,
8200075,Suture: Vicryl 2-0 Jj72g,$151.90,,,
8200076,Duraloc Sector Cup,"$7,069.95",,,
8200077,Suture: Vicryl 2-0 Jj82g,$166.20,,,
8200078,Prodigy Hip System,"$12,680.85",,,
8200079,Sidefire Probe,"$1,426.60",,,
8200080,Myocclued Applicator,$161.60,,,
8200081,#24 Catheter,$26.90,,,
8200082,*Duraloc Dynamic Locking Rin,$0.00,,,
8200083,*Myocclued Clips,$0.00,,,
8200084,Duraloc 100 Series,"$4,276.05",,,
8200085,*Suture: Vicryl 2-0 J789d,$0.00,,,
8200086,Duraloc 1200 Series,"$4,730.60",,,
8200087,*Pneumothorax Kit,$0.00,,,
8200088,Soft Foam Dressing,$229.85,,,
8200089,*Gel Canister Wound Vac,$0.00,,,
8200090,Hemostatis Needle,$380.70,,,
8200091,*Micro Snare,$0.00,,,
8200092,Rotatable Retrieval Net,$322.00,,,
8200093,*Goode T Tube,$0.00,,,
8200094,Suture Chromic 7-0 1745G,$125.55,,,
8200095,Suture Chromic Ties #18,$124.55,,,
8200096,Suture Ethibond 2-0 C/R,$122.25,,,
8200097,*Suture Vicryl 8-0 Tg160-8,$0.00,,,
8200098,Femoral Component,"$5,982.30",,,
8200099,Plate 1/3 Tubular, Small,$358.70,,
8200100,Continuum Knee Augmentation,"$8,654.95",,,
8200101,Genesis Art Insert Comp,"$3,677.85",,,
8200102,Patellar Ligament,"$5,079.85",,,
8200103,*Biovascular Probe 1.0MM-1.5,$0.00,,,
8200104,Smart Nail Drill Bit,$439.10,,,
8200105,Smart Pin,$705.55,,,
8200106,Biovascular Probe 2.0MM-2.5M,$463.65,,,
8200107,1000cc Dextrose Extra,$5.45,,,
6800159,Umbilical Artery Echo,$275.00,,,
6900000,Clnc Xray Eye,$107.00,,,
6900001,Clnc Xray Facial Bnes<3 View,$127.00,,,
6900002,Clnc Xray Nasal Bnes/Min 3 Vws,$114.00,,,
6900003,Clnc Xray Sinus Series 1-2 Vws,$98.00,,,
6900004,Clnc Xray Skull < 4 Views,$121.00,,,
6900005,Clnc Xray Neck Soft Tissue,$101.00,,,
6900006,Clnc Xray Chest Pa,$95.00,,,
6900007,Clnc  Xray Chest Pa/Lat 2 View,$107.00,,,
6900008,Clnc Xray Chest 2VIEWS W/Oblig,$108.00,,,
6900009,Clnc Xray Rt Ribs 2 Views,$109.00,,,
6900010,Clnc Xray Rib 3 Views,$133.00,,,
6900011,Clnc Xray Sternum 2 Views,$107.00,,,
6900012,Clnc  Xray Spine 1 View,$79.00,,,
6900013,Clnc Xray C Spine 2 - 3 Views,$147.00,,,
6900014,Clnc Cervical Spine Xray 5VIEW,$194.00,,,
6900015,Clnc  Xray Cervical Spine,$201.00,,,
6900016,Clnc Xray Sp Thoracolumb Scol,$119.00,,,
6900017,Clnc  Xray T Spine Pa/Lat,$106.00,,,
6900018,Clnc  Xray Lspine 2 - 3 Views,$184.00,,,
6900019,Clnc Xray L-S Spine Min 4 View,$210.00,,,
6900020,Clnc Xray Lumb Sacral Fle/Ext,$152.00,,,
6900021,Clnc Xray Pelvis 1 - 2 Views,$106.00,,,
6900022,Clnc Xray Coccyx 1 - 2 Views,$74.00,,,
6900023,Clnc Xray Clavicle Right,$90.00,,,
6900024,Clnc Xray Scapula Rt 2 Views,$89.00,,,
6900025,Clnc Xray Shoulder Rt 1 View,$90.00,,,
7500727,*Infusion Therapy Up To 1 Ho,$0.00,,,
7500728,*Infusion Therapy Addl Hours,$0.00,,,
7500729,*Infusion Addl Sequent To 1,$0.00,,,
7500730,*Infusion Concurrent To 1 Hr,$0.00,,,
7500731,*Injection Sub Q/Im,$0.00,,,
7500732,*Intravenous Push <15 Min,$0.00,,,
7500733,*Intravenous Push <15 Addl,$0.00,,,
7500734,*Infusion Therapy Up To 1 Ho,$0.00,,,
7500735,*Infusion Therapy Addl Hours,$0.00,,,
7500736,*Infusion Addl Sequent To 1,$0.00,,,
7500737,*Infusion Concurrent To 1 Hr,$0.00,,,
7500738,*Injection Sub Q/Im,$0.00,,,
7500739,*Intravenous Push <15 Min,$0.00,,,
7500740,*Intravenous Push <15 Addl,$0.00,,,
7500741,*Infusion Therapy Up To 1 Ho,$0.00,,,
7500742,*Infusion Therapy Addl Hours,$0.00,,,
7500743,*Infusion Addl Sequent To 1,$0.00,,,
7500744,*Infusion Concurrent To 1 Hr,$0.00,,,
7500745,*Hemodialysis Emergency Trea,$0.00,,,
7500746,*Ivp Sub Same Drug >31MIN,$0.00,,,
7500747,*Ivp Sub Same Drug >31MIN,$0.00,,,
7500748,*Ivp Sub Same Drug >31MIN,$0.00,,,
7500749,*Ivp Sub Same Drug >31MIN,$0.00,,,
7500750,*Ivp Sub Same Drug >31MIN,$0.00,,,
7500751,*Transfusion,$0.00,,,
7500752,*Lumbar Puncture,$0.00,,,
7500753,*Pneumonia Administration Im,$0.00,,,
7500754,*Arthrocentesis,Joint/Nerve,$0.00,,
7500755,*Amniocentesis, Diagnostic,$0.00,,
7500756,*Us Guided Amniocentesis S&I,$0.00,,,
7500757,*Amniocentesis, Diagnostic E,NULL,,
7500758,*Admin Flu Vaccine,$0.00,,,
7500759,*Admin Flu Vaccine,$0.00,,,
7500760,*Injection Sub Q/Im,$0.00,,,
7500761,*Pneumonia Administration Im,$0.00,,,
7500762,*Lumbar Puncture,$0.00,,,
7500763,*Intravenous Push <15 Min,$0.00,,,
7500764,*Intravenous Push <15 Addl,$0.00,,,
7500765,*Ivp Sub Same Drug >31MIN,$0.00,,,
7500766,*Laryngoscopy, Flex Fiberopt,$0.00,,
7500767,*Arthrocentesis,Joint/Nerve,$0.00,,
7500768,*Pneumonia Administration Im,$0.00,,,
7500769,*Arthrocentesis,Joint/Nerve,$327.00,,
7500770,*Dialysis Peritoneal O/P 1 E,$0.00,,,
7500771,*I&D Abcess/Hematoma,$0.00,,,
7500772,*Dilate Urethra Filiform Mal,$0.00,,,
7501000,Outpatient R & C 1 South,$17.90,,,
7525000,Obv Ed 1ST Hour,$592.00,,,
7525001,Obv Ed Ea Addl,$17.00,,,
7525003,Obv Ed Trackable,$17.00,,,
7570001,Obv 1 North Non-Lic 1ST Hour,$592.00,,,
7570002,Obv 1 North Non-Lic Ea Addl,$17.00,,,
7570003,Obv 1 N Non-Lic W/Tele 1 Hour,$882.00,,,
7570004,Obv 1 N Non-Lic W/Tele Ea Addl,$25.00,,,
7570005,Obv 1 N Non-Lic Trackable,$17.00,,,
7570006,*No Obv Hours,$0.00,,,
7570007,Infusion Therapy Up To 1 Hour,$332.00,,,
7570008,Infusion Therapy Addl Hours,$198.00,,,
7570009,Infusion Addl Sequent To 1 Hr,$309.00,,,
7570010,Infusion Concurrent To 1 Hr,$246.00,,,
7570011,Injection Sub Q/Im,$141.00,,,
7570012,Intravenous Push <15 Min,$166.00,,,
7570013,Intravenous Push <15 Addl,$162.00,,,
7570014,Ivp Sub Same Drug >31MIN,$162.00,,,
7570015,Aspirate Pleura W/O Imaging,$746.00,,,
7570016,Chest Tube Insertion,$936.00,,,
7570017,Transfusion,$863.00,,,
7570018,Central Line Insertion,"$1,691.00",,,
7570019,Paracentesis,"$1,118.00",,,
7570020,Breast Biopsy Core Wo/Imaging,$707.00,,,
7570021,Arthrocentesis-Joint/Nerve Int,$417.00,,,
8111411,Men's Suspensory's,$106.00,,,
8111429,*Ace Wrap 4 In Lgth,$0.00,,,
8111437,*Ace Wrap 6 In X Lgth,$0.00,,,
8111445,Cotton Padding,$80.00,,,
8111452,*Tape Cast Scotchcast 2 In G,$0.00,,,
8111460,*Tape Cast Fiberglass 3 In,$0.00,,,
8111475,Audress 6 x 6,$26.05,,,
8111478,*Tape Cast Scotchcast 4 In,$0.00,,,
8111486,*Tape Cast Scotchcast 5 In,$0.00,,,
8111494,*Duoderm Small,$0.00,,,
8111502,*Duoderm Large,$0.00,,,
8111505,Dome Paste,$49.35,,,
8111510,*Casting Padding 2 To 3 In.,$0.00,,,
8111528,*Cast Padding 4 To 6 In,$4.00,,,
8111536,*Stockinette 3 In,$0.00,,,
8111544,4 in. Stockinette,$29.00,,,
8111551,Coban 1 In,$6.00,,,
8111569,*Coban 2 In,$0.00,,,
8111577,*Coban 4 In,$0.00,,,
8111580,*Wound Vac Medical Dressing,$0.00,,,
8111585,*Unna Boot,$0.00,,,
8111593,Wound Manager,$63.30,,,
8111601,Absorbing Powder,$114.60,,,
8111619,*Tape 3 In Plaster Cast,$0.00,,,
8111627,*Tape 4 In Plaster Cast,$0.00,,,
8111635,SCD Daily Use,$42.60,,,
8111643,*Scd Sleeve Knee Lgth,$0.00,,,
8111650,Thigh Length SCD Sleeve,$639.30,,,
8111668,*Scd Sleeve Sm Thigh,$0.00,,,
8111676,Large Thigh Item #5480,$639.30,,,
8111701,*Clinitron Rite Hite Bed,$0.00,,,
8111703,Pulmonex Bed,$567.90,,,
